,epoch,test_losses,train_losses,test_accuracies,train_accuracies,train_percentage,synth_percentage,transform,sim_num,category
0,0,1.0059178222902119,1.028334397036815,0.50078125,0.501708984375,0.8,0.0,basic,0,basic_0.8_0.0
1,1,1.0155130839208142,0.9768694067752222,0.51328125,0.536865234375,0.8,0.0,basic,0,basic_0.8_0.0
2,2,1.0348997300490737,0.964898613630794,0.49921875,0.536865234375,0.8,0.0,basic,0,basic_0.8_0.0
3,3,1.081639248644933,0.9632962374307681,0.52421875,0.537109375,0.8,0.0,basic,0,basic_0.8_0.0
4,4,0.9012091653887182,0.9459748350491282,0.56640625,0.55126953125,0.8,0.0,basic,0,basic_0.8_0.0
5,5,0.8960509441327303,0.9281238431867678,0.55078125,0.563232421875,0.8,0.0,basic,0,basic_0.8_0.0
6,6,0.9474347611889243,0.922679144074209,0.56328125,0.561279296875,0.8,0.0,basic,0,basic_0.8_0.0
7,7,0.8710655163507909,0.9273582194873597,0.56171875,0.552001953125,0.8,0.0,basic,0,basic_0.8_0.0
8,8,0.8639492951566353,0.8910997203493025,0.57734375,0.5791015625,0.8,0.0,basic,0,basic_0.8_0.0
9,9,0.8899174739141017,0.8738111206039321,0.5765625,0.5771484375,0.8,0.0,basic,0,basic_0.8_0.0
10,0,1.0437095607630908,1.021691069152439,0.4828125,0.522216796875,0.8,0.0,basic,1,basic_0.8_0.0
11,1,0.9316126578953117,0.9594463556131814,0.54296875,0.54345703125,0.8,0.0,basic,1,basic_0.8_0.0
12,2,0.9989882489549927,0.9552664632792585,0.540625,0.544189453125,0.8,0.0,basic,1,basic_0.8_0.0
13,3,0.8913308519404382,0.944852957240073,0.55234375,0.551513671875,0.8,0.0,basic,1,basic_0.8_0.0
14,4,0.8977211375255137,0.922936739778379,0.553125,0.5625,0.8,0.0,basic,1,basic_0.8_0.0
15,5,0.8752744344063104,0.9049866490240674,0.578125,0.567626953125,0.8,0.0,basic,1,basic_0.8_0.0
16,6,0.8776313760783523,0.8792058298131451,0.54375,0.576171875,0.8,0.0,basic,1,basic_0.8_0.0
17,7,0.8756709485547617,0.8318211674341001,0.60703125,0.60400390625,0.8,0.0,basic,1,basic_0.8_0.0
18,8,0.8523214084561914,0.7847714145318605,0.6421875,0.640380859375,0.8,0.0,basic,1,basic_0.8_0.0
19,9,0.7355194176314399,0.7045690142185776,0.65234375,0.677490234375,0.8,0.0,basic,1,basic_0.8_0.0
20,0,1.0374025643570348,1.0133508143189829,0.528125,0.50439453125,0.8,0.0,basic,2,basic_0.8_0.0
21,1,1.0989753966394347,0.9875129112042487,0.51015625,0.515625,0.8,0.0,basic,2,basic_0.8_0.0
22,2,0.935304001905024,0.9699875915248413,0.5515625,0.531982421875,0.8,0.0,basic,2,basic_0.8_0.0
23,3,0.9275513197295367,0.9593198777583893,0.54609375,0.533935546875,0.8,0.0,basic,2,basic_0.8_0.0
24,4,0.9290440977551043,0.9598236950696446,0.56484375,0.540771484375,0.8,0.0,basic,2,basic_0.8_0.0
25,5,1.1380338818999007,0.9462032979645301,0.503125,0.54296875,0.8,0.0,basic,2,basic_0.8_0.0
26,6,0.9401964046061039,0.9411969585635234,0.54765625,0.541259765625,0.8,0.0,basic,2,basic_0.8_0.0
27,7,4.475425340607762,0.933213239244651,0.134375,0.560302734375,0.8,0.0,basic,2,basic_0.8_0.0
28,8,0.8977419246919454,0.9297603285813238,0.56171875,0.5498046875,0.8,0.0,basic,2,basic_0.8_0.0
29,9,0.947083480656147,0.9123690591368359,0.56875,0.559326171875,0.8,0.0,basic,2,basic_0.8_0.0
30,0,0.9485360608436167,1.036188376150676,0.5671875,0.500244140625,0.8,0.0,basic,3,basic_0.8_0.0
31,1,0.9285788442008197,0.9867778670159169,0.54609375,0.5234375,0.8,0.0,basic,3,basic_0.8_0.0
