,epoch,test_losses,train_losses,test_accuracies,train_accuracies,train_percentage,synth_percentage,transform,sim_num,category
0,0,1.096659535029903,1.0386978281894699,0.50859375,0.51513671875,0.4,0.0,basic,0,basic_0.4_0.0
1,1,0.9507083986885846,0.9768294632085599,0.51953125,0.517578125,0.4,0.0,basic,0,basic_0.4_0.0
2,2,0.962999120936729,0.9491684192907996,0.55703125,0.5439453125,0.4,0.0,basic,0,basic_0.4_0.0
3,3,0.9472982265986503,0.9664673953084275,0.55703125,0.55419921875,0.4,0.0,basic,0,basic_0.4_0.0
4,4,0.9328780364245176,0.9736314446199685,0.53125,0.5283203125,0.4,0.0,basic,0,basic_0.4_0.0
5,5,0.9658925493247807,0.9448689577402547,0.5046875,0.5537109375,0.4,0.0,basic,0,basic_0.4_0.0
6,6,0.8952748439041898,0.9313479230622761,0.575,0.5478515625,0.4,0.0,basic,0,basic_0.4_0.0
7,7,0.9117024221457541,0.9177523503894918,0.565625,0.568359375,0.4,0.0,basic,0,basic_0.4_0.0
8,8,1.082537598874478,0.9249448459013365,0.5546875,0.5595703125,0.4,0.0,basic,0,basic_0.4_0.0
9,9,0.9056514359544963,0.9025429123430513,0.5859375,0.578125,0.4,0.0,basic,0,basic_0.4_0.0
10,0,1.038382357545197,1.0221437626169063,0.44375,0.49365234375,0.4,0.0,basic,1,basic_0.4_0.0
11,1,1.2515601815655828,0.9831344350823201,0.3359375,0.5185546875,0.4,0.0,basic,1,basic_0.4_0.0
12,2,1.1267674462869763,0.9746671887114644,0.41875,0.52587890625,0.4,0.0,basic,1,basic_0.4_0.0
13,3,0.9120917174965143,0.9594434545724653,0.565625,0.5361328125,0.4,0.0,basic,1,basic_0.4_0.0
14,4,0.9794425243977457,0.9462815903825685,0.55,0.54541015625,0.4,0.0,basic,1,basic_0.4_0.0
15,5,0.9276456838939339,0.9321161849074997,0.53125,0.54296875,0.4,0.0,basic,1,basic_0.4_0.0
16,6,0.9538738385774195,0.9608933251583949,0.5515625,0.52880859375,0.4,0.0,basic,1,basic_0.4_0.0
17,7,0.9146189813734964,0.9249795486684889,0.55859375,0.56103515625,0.4,0.0,basic,1,basic_0.4_0.0
18,8,0.8638057081028819,0.9240599543554708,0.58515625,0.5576171875,0.4,0.0,basic,1,basic_0.4_0.0
19,9,0.8656974690034985,0.8873265910660848,0.58828125,0.5908203125,0.4,0.0,basic,1,basic_0.4_0.0
20,0,0.9975952713750302,1.0553302854532376,0.54296875,0.4951171875,0.4,0.0,basic,2,basic_0.4_0.0
21,1,3.48106115013361,1.0013171851169318,0.390625,0.52294921875,0.4,0.0,basic,2,basic_0.4_0.0
22,2,1.0257463095709682,0.9691101941862144,0.521875,0.5302734375,0.4,0.0,basic,2,basic_0.4_0.0
23,3,1.1205615722516087,0.9699584438931197,0.49296875,0.52587890625,0.4,0.0,basic,2,basic_0.4_0.0
24,4,0.966338310809806,0.9641264282399788,0.55390625,0.529296875,0.4,0.0,basic,2,basic_0.4_0.0
25,5,0.9020279874093831,0.9360339278355241,0.53515625,0.55029296875,0.4,0.0,basic,2,basic_0.4_0.0
26,6,0.9211761486716569,0.943955606315285,0.5390625,0.54052734375,0.4,0.0,basic,2,basic_0.4_0.0
27,7,0.8823603290133178,0.9209379227249883,0.5984375,0.55712890625,0.4,0.0,basic,2,basic_0.4_0.0
28,8,0.8608062014915049,0.917585447721649,0.5796875,0.54931640625,0.4,0.0,basic,2,basic_0.4_0.0
29,9,0.8872012032195926,0.8916322544682771,0.578125,0.56396484375,0.4,0.0,basic,2,basic_0.4_0.0
30,0,0.9484938287176192,1.0115075924550183,0.54140625,0.51611328125,0.4,0.0,basic,3,basic_0.4_0.0
31,1,0.9296985166147351,0.9761677149799652,0.54921875,0.54248046875,0.4,0.0,basic,3,basic_0.4_0.0
32,2,0.9609482538886368,0.9613332272856496,0.553125,0.541015625,0.4,0.0,basic,3,basic_0.4_0.0
33,3,1.0371592603158206,0.9415313779609278,0.5078125,0.56005859375,0.4,0.0,basic,3,basic_0.4_0.0
34,4,0.8906425360124558,0.9313702876097523,0.57421875,0.560546875,0.4,0.0,basic,3,basic_0.4_0.0
35,5,0.8616684963461012,0.9413545594434254,0.56796875,0.56005859375,0.4,0.0,basic,3,basic_0.4_0.0
