,epoch,test_losses,train_losses,test_accuracies,train_accuracies,train_percentage,synth_percentage,transform,sim_num,category
0,0,1.0378311769105495,1.0558105612406508,0.4953125,0.4908203125,1.0,0.0,auto,0,auto_1.0_0.0
1,1,0.8766939086373895,1.0102945324731991,0.56328125,0.517578125,1.0,0.0,auto,0,auto_1.0_0.0
2,2,0.775589284626767,0.9516179417725652,0.653125,0.542578125,1.0,0.0,auto,0,auto_1.0_0.0
3,3,0.6515151538187638,0.8815076741506346,0.725,0.583203125,1.0,0.0,auto,0,auto_1.0_0.0
4,4,0.572169836750254,0.7859952396189328,0.7609375,0.6380859375,1.0,0.0,auto,0,auto_1.0_0.0
5,5,0.40222539692476855,0.7003947304168833,0.83671875,0.6818359375,1.0,0.0,auto,0,auto_1.0_0.0
6,6,0.47928835888960747,0.646196786857763,0.8015625,0.708984375,1.0,0.0,auto,0,auto_1.0_0.0
7,7,0.2959560304914703,0.5950728984277702,0.896875,0.7384765625,1.0,0.0,auto,0,auto_1.0_0.0
8,8,0.2663580828850172,0.5481286062327854,0.90390625,0.7646484375,1.0,0.0,auto,0,auto_1.0_0.0
9,9,0.2184952092263302,0.5371123520265428,0.91953125,0.7705078125,1.0,0.0,auto,0,auto_1.0_0.0
10,0,0.9948564810678363,1.0585385432001204,0.4953125,0.4953125,1.0,0.0,auto,1,auto_1.0_0.0
11,1,0.9169545953162015,0.9953148711705581,0.54296875,0.5181640625,1.0,0.0,auto,1,auto_1.0_0.0
12,2,0.8522572493879125,0.947441966237966,0.58828125,0.530078125,1.0,0.0,auto,1,auto_1.0_0.0
13,3,0.8526640985277482,0.9024545888823923,0.58203125,0.559765625,1.0,0.0,auto,1,auto_1.0_0.0
14,4,0.7320397360250354,0.8644804361567366,0.67421875,0.5919921875,1.0,0.0,auto,1,auto_1.0_0.0
15,5,0.5935230238246731,0.7883408723428147,0.7484375,0.63359375,1.0,0.0,auto,1,auto_1.0_0.0
16,6,0.5319294807035476,0.7213968390031369,0.79140625,0.6705078125,1.0,0.0,auto,1,auto_1.0_0.0
17,7,0.4631505604389531,0.6352013027892098,0.85390625,0.7244140625,1.0,0.0,auto,1,auto_1.0_0.0
18,8,0.3156679117034855,0.5618863789175521,0.8953125,0.7578125,1.0,0.0,auto,1,auto_1.0_0.0
19,9,0.34788204295837205,0.5066794222321732,0.884375,0.7716796875,1.0,0.0,auto,1,auto_1.0_0.0
20,0,1.048096003010869,1.0604601024184377,0.4953125,0.495703125,1.0,0.0,auto,2,auto_1.0_0.0
21,1,1.011058929329738,1.0229186352575197,0.51796875,0.5056640625,1.0,0.0,auto,2,auto_1.0_0.0
22,2,0.8573519358411431,0.9706459181616083,0.6015625,0.5302734375,1.0,0.0,auto,2,auto_1.0_0.0
23,3,0.8218593391124159,0.9543484370224178,0.57890625,0.5388671875,1.0,0.0,auto,2,auto_1.0_0.0
24,4,0.7737710901536048,0.9297015842748806,0.66171875,0.5564453125,1.0,0.0,auto,2,auto_1.0_0.0
25,5,0.7394627141067758,0.8816598793375305,0.64609375,0.587109375,1.0,0.0,auto,2,auto_1.0_0.0
26,6,0.5145706550800242,0.8283754757139832,0.78203125,0.609375,1.0,0.0,auto,2,auto_1.0_0.0
27,7,0.43136349350679665,0.7816103473611292,0.81953125,0.637109375,1.0,0.0,auto,2,auto_1.0_0.0
28,8,0.3038970252862782,0.7401096414396306,0.87734375,0.6544921875,1.0,0.0,auto,2,auto_1.0_0.0
29,9,0.3023376481036394,0.6990179104152048,0.884375,0.67109375,1.0,0.0,auto,2,auto_1.0_0.0
30,0,0.9617353664711118,1.0533445495908382,0.4953125,0.4884765625,1.0,0.0,auto,3,auto_1.0_0.0
31,1,0.9091011004056782,0.9953329714597203,0.53515625,0.51875,1.0,0.0,auto,3,auto_1.0_0.0
32,2,0.870657823048532,0.9517273132805713,0.578125,0.544921875,1.0,0.0,auto,3,auto_1.0_0.0
33,3,0.7737218218506314,0.902263593301177,0.65703125,0.5779296875,1.0,0.0,auto,3,auto_1.0_0.0
34,4,0.630721649597399,0.8439448558667209,0.7359375,0.602734375,1.0,0.0,auto,3,auto_1.0_0.0
35,5,0.5640427264210303,0.7593718673277181,0.7875,0.640234375,1.0,0.0,auto,3,auto_1.0_0.0
36,6,0.4729608889800147,0.687400251282088,0.8140625,0.6912109375,1.0,0.0,auto,3,auto_1.0_0.0
37,7,0.400792883858594,0.6315174766772543,0.853125,0.72109375,1.0,0.0,auto,3,auto_1.0_0.0
38,8,0.2643977100544362,0.5927078396012803,0.9078125,0.741015625,1.0,0.0,auto,3,auto_1.0_0.0
39,9,0.2366309028759815,0.547096555470398,0.91796875,0.752734375,1.0,0.0,auto,3,auto_1.0_0.0
40,0,1.022803540341556,1.0749002583092078,0.4953125,0.487890625,1.0,0.0,auto,4,auto_1.0_0.0
41,1,1.0289939583279193,1.0218792034080253,0.5078125,0.501171875,1.0,0.0,auto,4,auto_1.0_0.0
42,2,0.8524613519664854,0.9774657416390256,0.5765625,0.5228515625,1.0,0.0,auto,4,auto_1.0_0.0
43,3,0.7375697035575286,0.9329909081337974,0.665625,0.5572265625,1.0,0.0,auto,4,auto_1.0_0.0
44,4,0.822656587162055,0.879447304434143,0.65078125,0.5923828125,1.0,0.0,auto,4,auto_1.0_0.0
45,5,0.7041977250919444,0.8253463215660304,0.684375,0.6224609375,1.0,0.0,auto,4,auto_1.0_0.0
46,6,0.46365807222646255,0.7640181092952844,0.82734375,0.651171875,1.0,0.0,auto,4,auto_1.0_0.0
47,7,0.43895006234088213,0.7224707645087619,0.82890625,0.666796875,1.0,0.0,auto,4,auto_1.0_0.0
48,8,0.35404541926130834,0.660847484205442,0.878125,0.689453125,1.0,0.0,auto,4,auto_1.0_0.0
49,9,0.3360116149298847,0.6489271982194623,0.8890625,0.7076171875,1.0,0.0,auto,4,auto_1.0_0.0
50,0,1.0939202206209302,1.054075762629509,0.4453125,0.4935546875,1.0,0.0,auto,5,auto_1.0_0.0
51,1,0.8934330539777875,1.0140228548785672,0.57265625,0.5134765625,1.0,0.0,auto,5,auto_1.0_0.0
52,2,0.8423866738565267,0.9749987153336406,0.60078125,0.528125,1.0,0.0,auto,5,auto_1.0_0.0
53,3,0.7422425252851099,0.9308525294880383,0.63671875,0.5517578125,1.0,0.0,auto,5,auto_1.0_0.0
54,4,0.6150658331112936,0.8637203261663672,0.7359375,0.5984375,1.0,0.0,auto,5,auto_1.0_0.0
55,5,0.49383572324877606,0.7917038529209094,0.8046875,0.6287109375,1.0,0.0,auto,5,auto_1.0_0.0
56,6,0.39718788196405513,0.7184448623425851,0.84921875,0.6701171875,1.0,0.0,auto,5,auto_1.0_0.0
57,7,0.343111304766353,0.6642176169658341,0.85859375,0.6970703125,1.0,0.0,auto,5,auto_1.0_0.0
58,8,0.30392868880811647,0.6061230097537418,0.8953125,0.7259765625,1.0,0.0,auto,5,auto_1.0_0.0
59,9,0.2783492214313128,0.5876705337326257,0.896875,0.73359375,1.0,0.0,auto,5,auto_1.0_0.0
60,0,1.0044793158769607,1.0590710072312504,0.52421875,0.4890625,1.0,0.0,auto,6,auto_1.0_0.0
61,1,0.9164031891152262,1.0144891906064004,0.55,0.505859375,1.0,0.0,auto,6,auto_1.0_0.0
62,2,0.8608213939005509,0.9743031987920403,0.57734375,0.520703125,1.0,0.0,auto,6,auto_1.0_0.0
63,3,0.820387292059604,0.911978208553046,0.62421875,0.5625,1.0,0.0,auto,6,auto_1.0_0.0
64,4,0.7739881695684744,0.8458291316463147,0.6828125,0.5994140625,1.0,0.0,auto,6,auto_1.0_0.0
65,5,0.5085056719617569,0.7718163331737742,0.7859375,0.6431640625,1.0,0.0,auto,6,auto_1.0_0.0
66,6,0.42958365635240625,0.6678882210719166,0.8421875,0.69375,1.0,0.0,auto,6,auto_1.0_0.0
