,epoch,test_losses,train_losses,test_accuracies,train_accuracies,train_percentage,synth_percentage,transform,sim_num,category
0,0,0.8093135163187981,0.9358361102640629,0.6203125,0.5455078125,1.0,0.0,minimal,0,minimal_1.0_0.0
1,1,0.5532399758696556,0.6272466192021966,0.7859375,0.7298828125,1.0,0.0,minimal,0,minimal_1.0_0.0
2,2,0.24658972453325986,0.2773223604075611,0.91640625,0.8955078125,1.0,0.0,minimal,0,minimal_1.0_0.0
3,3,0.16644496158696712,0.08868287857912946,0.94609375,0.9724609375,1.0,0.0,minimal,0,minimal_1.0_0.0
4,4,0.2383831944782287,0.031026690607541242,0.92890625,0.98984375,1.0,0.0,minimal,0,minimal_1.0_0.0
5,5,0.15849704620195554,0.03102660818694858,0.959375,0.9900390625,1.0,0.0,minimal,0,minimal_1.0_0.0
6,6,0.11514307897887192,0.00531797614730749,0.9703125,0.9990234375,1.0,0.0,minimal,0,minimal_1.0_0.0
7,7,0.10485521603841334,0.0008887643537036638,0.975,1.0,1.0,0.0,minimal,0,minimal_1.0_0.0
8,8,0.11870471428192104,0.0003134602588716007,0.97578125,1.0,1.0,0.0,minimal,0,minimal_1.0_0.0
9,9,0.1248448172787903,0.0002045654543053388,0.97578125,1.0,1.0,0.0,minimal,0,minimal_1.0_0.0
10,10,0.12576277511143416,0.0001502419114899567,0.97578125,1.0,1.0,0.0,minimal,0,minimal_1.0_0.0
11,11,0.12916083387681282,0.00011952362107763293,0.97578125,1.0,1.0,0.0,minimal,0,minimal_1.0_0.0
12,12,0.13367737410299013,9.60782995093723e-05,0.975,1.0,1.0,0.0,minimal,0,minimal_1.0_0.0
13,13,0.13071765772710933,8.02685983956053e-05,0.9765625,1.0,1.0,0.0,minimal,0,minimal_1.0_0.0
14,14,0.13221158580599876,6.799346554089424e-05,0.9765625,1.0,1.0,0.0,minimal,0,minimal_1.0_0.0
15,0,0.8475874409079551,0.9687114775180816,0.5765625,0.5322265625,1.0,0.0,minimal,1,minimal_1.0_0.0
16,1,0.7064167976379394,0.7223556857556105,0.67578125,0.6697265625,1.0,0.0,minimal,1,minimal_1.0_0.0
17,2,0.43062284030020237,0.39713014676235614,0.82421875,0.838671875,1.0,0.0,minimal,1,minimal_1.0_0.0
18,3,0.3263680780306458,0.1942818220006302,0.88046875,0.929296875,1.0,0.0,minimal,1,minimal_1.0_0.0
