,epoch,test_losses,train_losses,test_accuracies,train_accuracies,train_percentage,synth_percentage,transform,sim_num,category
0,0,1.0861082695424558,1.1070812103804202,0.36015625,0.470703125,1.0,0.0,auto,0,auto_1.0_0.0
1,1,1.4813000890891999,1.0770653392421081,0.4953125,0.4671875,1.0,0.0,auto,0,auto_1.0_0.0
2,2,1.1001289422623812,1.0590805513318629,0.4953125,0.4826171875,1.0,0.0,auto,0,auto_1.0_0.0
3,3,1.0595690267160536,1.052260245080106,0.4953125,0.4861328125,1.0,0.0,auto,0,auto_1.0_0.0
4,4,1.0679684787988664,1.0475939265917986,0.4953125,0.4853515625,1.0,0.0,auto,0,auto_1.0_0.0
5,5,1.1399495261721313,1.0490976432804018,0.4953125,0.48515625,1.0,0.0,auto,0,auto_1.0_0.0
6,6,1.2604858732782305,1.0423160210251807,0.4953125,0.4908203125,1.0,0.0,auto,0,auto_1.0_0.0
7,7,1.3219522652216256,1.0425538453971968,0.4953125,0.493359375,1.0,0.0,auto,0,auto_1.0_0.0
8,8,1.1029737452045083,1.0395995745435358,0.4953125,0.5,1.0,0.0,auto,0,auto_1.0_0.0
9,9,1.0869761046022177,1.0419068169780075,0.4953125,0.4990234375,1.0,0.0,auto,0,auto_1.0_0.0
10,0,1.0489352542907,1.1026315066148527,0.4953125,0.45859375,1.0,0.0,auto,1,auto_1.0_0.0
11,1,1.063786105439067,1.0669640434673056,0.4953125,0.4669921875,1.0,0.0,auto,1,auto_1.0_0.0
12,2,1.3962499473243952,1.0580079891020433,0.4953125,0.4740234375,1.0,0.0,auto,1,auto_1.0_0.0
13,3,1.4173381659202278,1.0567312421509996,0.35859375,0.48359375,1.0,0.0,auto,1,auto_1.0_0.0
14,4,1.2207493050023914,1.049882415193133,0.4953125,0.484765625,1.0,0.0,auto,1,auto_1.0_0.0
15,5,1.0379302345216275,1.048085567355156,0.4953125,0.4908203125,1.0,0.0,auto,1,auto_1.0_0.0
16,6,1.184682091884315,1.0454340928001329,0.35859375,0.490234375,1.0,0.0,auto,1,auto_1.0_0.0
17,7,1.1306733464822174,1.0429963253438472,0.4953125,0.498046875,1.0,0.0,auto,1,auto_1.0_0.0
18,8,1.0556826125830412,1.0408260508906095,0.4953125,0.4958984375,1.0,0.0,auto,1,auto_1.0_0.0
