,epoch,test_losses,train_losses,test_accuracies,train_accuracies,train_percentage,synth_percentage,transform,sim_num,category
0,0,0.9075789228081703,0.974930739577394,0.56171875,0.530078125,0.8,0.2,basic,0,basic_0.8_0.2
1,1,0.8597664125729352,0.8810658480622806,0.60390625,0.5787109375,0.8,0.2,basic,0,basic_0.8_0.2
2,2,0.6519222045782953,0.752590658669942,0.7109375,0.6478515625,0.8,0.2,basic,0,basic_0.8_0.2
3,3,0.570493095900747,0.5493438360688743,0.7515625,0.7603515625,0.8,0.2,basic,0,basic_0.8_0.2
4,4,0.43093926962974366,0.3914129601443165,0.834375,0.834765625,0.8,0.2,basic,0,basic_0.8_0.2
5,5,0.407403561090905,0.2837512524734166,0.85859375,0.8935546875,0.8,0.2,basic,0,basic_0.8_0.2
6,6,0.3531736393969368,0.20315534661224888,0.88125,0.9234375,0.8,0.2,basic,0,basic_0.8_0.2
7,7,0.3665572237076189,0.15630154468127552,0.89609375,0.94375,0.8,0.2,basic,0,basic_0.8_0.2
8,8,0.2970840395568075,0.11231854369380664,0.91875,0.9611328125,0.8,0.2,basic,0,basic_0.8_0.2
9,9,0.3218424331878083,0.1051323316666696,0.92265625,0.964453125,0.8,0.2,basic,0,basic_0.8_0.2
10,0,0.9089922435581684,0.9659801686066203,0.559375,0.529296875,0.8,0.2,basic,1,basic_0.8_0.2
11,1,0.8371731353458017,0.8550975597434445,0.61015625,0.5849609375,0.8,0.2,basic,1,basic_0.8_0.2
12,2,0.7581428620964289,0.7007205105473986,0.66640625,0.6865234375,0.8,0.2,basic,1,basic_0.8_0.2
13,3,0.5043599896554951,0.5136116025323645,0.79296875,0.783984375,0.8,0.2,basic,1,basic_0.8_0.2
14,4,0.42920636701819603,0.3387807301600333,0.83515625,0.8658203125,0.8,0.2,basic,1,basic_0.8_0.2
15,5,0.3177979215794039,0.2190191728296554,0.88671875,0.91796875,0.8,0.2,basic,1,basic_0.8_0.2
16,6,0.33885118277457876,0.15926055904826059,0.88671875,0.944140625,0.8,0.2,basic,1,basic_0.8_0.2
17,7,0.3388359473956598,0.10419104900504941,0.90546875,0.965234375,0.8,0.2,basic,1,basic_0.8_0.2
18,8,0.3492373819034924,0.08147875542817733,0.9078125,0.9708984375,0.8,0.2,basic,1,basic_0.8_0.2
19,9,0.3091413484871445,0.06243013606620371,0.91640625,0.978515625,0.8,0.2,basic,1,basic_0.8_0.2
20,0,0.8302146925590932,0.9454505166504532,0.5953125,0.5447265625,0.8,0.2,basic,2,basic_0.8_0.2
21,1,0.6970443531987257,0.7887362265901174,0.63984375,0.6361328125,0.8,0.2,basic,2,basic_0.8_0.2
22,2,0.48442294480046255,0.5897947834891966,0.79375,0.7521484375,0.8,0.2,basic,2,basic_0.8_0.2
23,3,0.37386451006459537,0.3867768048226935,0.8578125,0.8435546875,0.8,0.2,basic,2,basic_0.8_0.2
24,4,0.3283820177013695,0.25503331811870567,0.88515625,0.903125,0.8,0.2,basic,2,basic_0.8_0.2
25,5,0.3024559758284681,0.1681750058785269,0.89921875,0.9421875,0.8,0.2,basic,2,basic_0.8_0.2
26,6,0.3528832704817432,0.12226713095575867,0.896875,0.958984375,0.8,0.2,basic,2,basic_0.8_0.2
27,7,0.23767370801422202,0.08909465037227111,0.934375,0.9693359375,0.8,0.2,basic,2,basic_0.8_0.2
28,8,0.24688598586285745,0.07190449357043649,0.9265625,0.975390625,0.8,0.2,basic,2,basic_0.8_0.2
29,9,0.26686935166663944,0.06482433394090631,0.9203125,0.979296875,0.8,0.2,basic,2,basic_0.8_0.2
30,0,0.861426249705255,0.9642361578182317,0.58515625,0.531640625,0.8,0.2,basic,3,basic_0.8_0.2
31,1,0.7164801019709557,0.8248767782410141,0.6609375,0.600390625,0.8,0.2,basic,3,basic_0.8_0.2
32,2,0.5372941008536145,0.6511714952735929,0.77421875,0.7076171875,0.8,0.2,basic,3,basic_0.8_0.2
33,3,0.40316672823464617,0.4478298745860229,0.83515625,0.819140625,0.8,0.2,basic,3,basic_0.8_0.2
34,4,0.2898830385536712,0.2891833600288919,0.88359375,0.8892578125,0.8,0.2,basic,3,basic_0.8_0.2
35,5,0.24774480240700997,0.20830180669454137,0.90625,0.9220703125,0.8,0.2,basic,3,basic_0.8_0.2
36,6,0.3278466991067944,0.1429007571058456,0.88671875,0.95,0.8,0.2,basic,3,basic_0.8_0.2
37,7,0.33102700547360653,0.10200508624317842,0.88828125,0.964453125,0.8,0.2,basic,3,basic_0.8_0.2
38,8,0.362337948235745,0.06478431824983413,0.88984375,0.9779296875,0.8,0.2,basic,3,basic_0.8_0.2
39,9,0.2992906409147736,0.07029362197321838,0.9078125,0.9767578125,0.8,0.2,basic,3,basic_0.8_0.2
40,0,0.9035988762043417,0.963091118389275,0.578125,0.5169921875,0.8,0.2,basic,4,basic_0.8_0.2
41,1,0.7470891040051356,0.8294815973611549,0.63203125,0.5990234375,0.8,0.2,basic,4,basic_0.8_0.2
42,2,0.5975427466502878,0.6472558159992332,0.7109375,0.6998046875,0.8,0.2,basic,4,basic_0.8_0.2
