,epoch,test_losses,train_losses,test_accuracies,train_accuracies,train_percentage,synth_percentage,transform,sim_num,category
0,0,1.0013882424682379,1.0590499137761071,0.5515625,0.49462890625,0.8,0.0,auto,0,auto_0.8_0.0
1,1,1.0505071291700006,1.0007103096577339,0.50234375,0.515625,0.8,0.0,auto,0,auto_0.8_0.0
2,2,0.9219411853700876,0.9839450138388202,0.5625,0.523681640625,0.8,0.0,auto,0,auto_0.8_0.0
3,3,0.9109514382202178,0.9489741735014832,0.525,0.536865234375,0.8,0.0,auto,0,auto_0.8_0.0
4,4,0.7020978915505112,0.9048884185904171,0.69375,0.576416015625,0.8,0.0,auto,0,auto_0.8_0.0
5,5,0.5595020744134672,0.8423265126111801,0.76796875,0.6044921875,0.8,0.0,auto,0,auto_0.8_0.0
6,6,0.5207232059328817,0.7847784676741867,0.7890625,0.640625,0.8,0.0,auto,0,auto_0.8_0.0
7,7,0.428781606197299,0.7366045842445601,0.8375,0.656494140625,0.8,0.0,auto,0,auto_0.8_0.0
8,8,0.3345301318098791,0.7067813087214745,0.87890625,0.66943359375,0.8,0.0,auto,0,auto_0.8_0.0
9,9,0.465123462441943,0.6666618413455581,0.83828125,0.69677734375,0.8,0.0,auto,0,auto_0.8_0.0
10,0,1.039160918444395,1.0645212585222907,0.4953125,0.487548828125,0.8,0.0,auto,1,auto_0.8_0.0
11,1,1.0140355443581939,1.0359643686679192,0.50078125,0.4990234375,0.8,0.0,auto,1,auto_0.8_0.0
12,2,0.9188659533858299,1.0058184126683045,0.5578125,0.517822265625,0.8,0.0,auto,1,auto_0.8_0.0
13,3,0.8673209311906248,0.9741807016253006,0.57890625,0.53515625,0.8,0.0,auto,1,auto_0.8_0.0
14,4,0.8427290413994342,0.9648874029080616,0.58515625,0.535400390625,0.8,0.0,auto,1,auto_0.8_0.0
15,5,0.763635058212094,0.9300598351328517,0.65078125,0.560546875,0.8,0.0,auto,1,auto_0.8_0.0
16,6,0.7100123828276992,0.8823817787779262,0.69296875,0.5849609375,0.8,0.0,auto,1,auto_0.8_0.0
17,7,0.6821220756275579,0.8385793748748256,0.70703125,0.61328125,0.8,0.0,auto,1,auto_0.8_0.0
18,8,0.6422564710606821,0.7946605488468776,0.70859375,0.630615234375,0.8,0.0,auto,1,auto_0.8_0.0
19,9,0.624228258189396,0.7743473229893425,0.75078125,0.647216796875,0.8,0.0,auto,1,auto_0.8_0.0
20,0,1.001305346749723,1.0589851326076314,0.515625,0.486083984375,0.8,0.0,auto,2,auto_0.8_0.0
21,1,0.9332271894440055,1.022302177909296,0.57109375,0.509033203125,0.8,0.0,auto,2,auto_0.8_0.0
22,2,0.9017688246909529,0.9728281096759019,0.578125,0.5283203125,0.8,0.0,auto,2,auto_0.8_0.0
23,3,0.8420773477759212,0.9430791284103179,0.5875,0.5498046875,0.8,0.0,auto,2,auto_0.8_0.0
24,4,0.8801331251394003,0.9178328497218899,0.59140625,0.560546875,0.8,0.0,auto,2,auto_0.8_0.0
25,5,0.7603398985229433,0.8671890300902305,0.63515625,0.59375,0.8,0.0,auto,2,auto_0.8_0.0
26,6,0.6038501118309796,0.8139535913651343,0.74765625,0.6279296875,0.8,0.0,auto,2,auto_0.8_0.0
27,7,0.5052864556753776,0.7457574857107829,0.81171875,0.6630859375,0.8,0.0,auto,2,auto_0.8_0.0
28,8,0.4305492221086752,0.6979911877588165,0.8359375,0.68310546875,0.8,0.0,auto,2,auto_0.8_0.0
29,9,0.3517356478463626,0.6462306750054267,0.8625,0.720458984375,0.8,0.0,auto,2,auto_0.8_0.0
30,0,1.0062985738739372,1.0595215055218432,0.4953125,0.4912109375,0.8,0.0,auto,3,auto_0.8_0.0
31,1,0.9865262968931348,1.018410300835967,0.49609375,0.508056640625,0.8,0.0,auto,3,auto_0.8_0.0
32,2,0.8974529169499874,0.9888252302189358,0.578125,0.52978515625,0.8,0.0,auto,3,auto_0.8_0.0
33,3,0.8499930662568659,0.954384685261175,0.58671875,0.54638671875,0.8,0.0,auto,3,auto_0.8_0.0
34,4,0.8074262327631004,0.9226977902580984,0.640625,0.563720703125,0.8,0.0,auto,3,auto_0.8_0.0
35,5,0.6637762143043802,0.8867411452374654,0.715625,0.5791015625,0.8,0.0,auto,3,auto_0.8_0.0
36,6,0.5968473891320173,0.8309127048269147,0.74140625,0.614013671875,0.8,0.0,auto,3,auto_0.8_0.0
37,7,0.5027986198081635,0.7681845354636607,0.7796875,0.64404296875,0.8,0.0,auto,3,auto_0.8_0.0
38,8,0.5442120938998414,0.7608912770883762,0.7859375,0.645263671875,0.8,0.0,auto,3,auto_0.8_0.0
39,9,0.35957466666586696,0.7125857458177052,0.86953125,0.669677734375,0.8,0.0,auto,3,auto_0.8_0.0
40,0,1.0914607565850019,1.0633267864759546,0.35859375,0.493408203125,0.8,0.0,auto,4,auto_0.8_0.0
41,1,0.9319413183256984,1.022895883070305,0.56796875,0.508056640625,0.8,0.0,auto,4,auto_0.8_0.0
42,2,0.8847430542577058,0.9838073599676136,0.575,0.523681640625,0.8,0.0,auto,4,auto_0.8_0.0
43,3,0.8506536366650834,0.9622044042043854,0.60078125,0.53125,0.8,0.0,auto,4,auto_0.8_0.0
44,4,0.8151578455697746,0.9389579816488549,0.6140625,0.544921875,0.8,0.0,auto,4,auto_0.8_0.0
45,5,0.7772052434971556,0.9093094557683798,0.67109375,0.570068359375,0.8,0.0,auto,4,auto_0.8_0.0
46,6,0.7101861675444525,0.8679215609445237,0.7046875,0.5888671875,0.8,0.0,auto,4,auto_0.8_0.0
47,7,0.5964920058962889,0.8256906123133376,0.7578125,0.61767578125,0.8,0.0,auto,4,auto_0.8_0.0
48,8,0.6205620382679626,0.7813680901599582,0.746875,0.64990234375,0.8,0.0,auto,4,auto_0.8_0.0
49,9,0.5327362663141685,0.7428394733360619,0.8078125,0.657958984375,0.8,0.0,auto,4,auto_0.8_0.0
50,0,0.949755428917706,1.0545424667943735,0.5046875,0.496337890625,0.8,0.0,auto,5,auto_0.8_0.0
51,1,0.9248324369080365,1.0030674959998578,0.5671875,0.514404296875,0.8,0.0,auto,5,auto_0.8_0.0
52,2,0.9218544316478073,0.9675097302242648,0.553125,0.53271484375,0.8,0.0,auto,5,auto_0.8_0.0
53,3,0.79020666917786,0.9426180414156988,0.62421875,0.5361328125,0.8,0.0,auto,5,auto_0.8_0.0
54,4,0.7173576617147773,0.9152902360656299,0.69375,0.567138671875,0.8,0.0,auto,5,auto_0.8_0.0
55,5,0.6351290362072177,0.8484638606896624,0.7375,0.61279296875,0.8,0.0,auto,5,auto_0.8_0.0
56,6,0.7143791709502694,0.8199396938944119,0.70625,0.625732421875,0.8,0.0,auto,5,auto_0.8_0.0
57,7,0.522952641302254,0.7642971150471567,0.7921875,0.64697265625,0.8,0.0,auto,5,auto_0.8_0.0
58,8,0.5234838018295704,0.7125574744040932,0.78046875,0.672119140625,0.8,0.0,auto,5,auto_0.8_0.0
59,9,0.4479544012749102,0.6751660672573507,0.8296875,0.684326171875,0.8,0.0,auto,5,auto_0.8_0.0
60,0,0.9680878341197967,1.0561613009485882,0.55625,0.500732421875,0.8,0.0,auto,6,auto_0.8_0.0
61,1,0.918259407300502,1.0048375976912212,0.5734375,0.5146484375,0.8,0.0,auto,6,auto_0.8_0.0
62,2,0.8692419434897601,0.9661896865291055,0.5796875,0.53857421875,0.8,0.0,auto,6,auto_0.8_0.0
63,3,0.7473967981059104,0.905423264586716,0.67421875,0.5634765625,0.8,0.0,auto,6,auto_0.8_0.0
64,4,0.6649963848176412,0.8291399857553188,0.7328125,0.61376953125,0.8,0.0,auto,6,auto_0.8_0.0
65,5,0.4667100150429178,0.7413948699540924,0.81953125,0.666748046875,0.8,0.0,auto,6,auto_0.8_0.0
66,6,0.42762017040804495,0.6715957956512284,0.84375,0.69384765625,0.8,0.0,auto,6,auto_0.8_0.0
67,7,0.37567135459175915,0.6371545297779448,0.8609375,0.721923828125,0.8,0.0,auto,6,auto_0.8_0.0
68,8,0.3474514408924733,0.5800941492843776,0.87578125,0.745849609375,0.8,0.0,auto,6,auto_0.8_0.0
69,9,0.3098846159730783,0.5198494113662946,0.88046875,0.775146484375,0.8,0.0,auto,6,auto_0.8_0.0
70,0,1.0170092609710992,1.0693084725353401,0.4953125,0.48974609375,0.8,0.0,auto,7,auto_0.8_0.0
71,1,0.8989711415953934,1.0032939535740297,0.57734375,0.5146484375,0.8,0.0,auto,7,auto_0.8_0.0
