,sim_num,train_percentage,synthetic_percentage,transform,epoch,val_losses,train_losses,val_accuracies
75,1,0.8,0.1,auto,7,0.947701133787632,0.9790845662355423,0.54296875
76,1,0.8,0.1,auto,8,0.9422317184507847,0.9500957624986768,0.546875
77,1,0.8,0.1,auto,9,0.9163217544555664,0.9341584900394082,0.5576171875
78,2,0.8,0.1,auto,0,1.0388276800513268,1.0671907234936953,0.4970703125
79,2,0.8,0.1,auto,1,1.0383684448897839,1.038786438293755,0.4970703125
80,2,0.8,0.1,auto,2,1.0360124371945858,1.0402407245710492,0.4970703125
81,2,0.8,0.1,auto,3,1.0180009044706821,1.026479808613658,0.5048828125
82,2,0.8,0.1,auto,4,0.948914397507906,0.988224626518786,0.5654296875
83,2,0.8,0.1,auto,5,0.9772520810365677,0.9454417694360018,0.51171875
84,2,0.8,0.1,auto,6,0.9268603771924973,0.9096418973058462,0.546875
85,2,0.8,0.1,auto,7,0.9536835812032223,0.8935287622734904,0.537109375
86,2,0.8,0.1,auto,8,0.8790721781551838,0.8573123160749674,0.5888671875
87,2,0.8,0.1,auto,9,0.829332984983921,0.776922419667244,0.580078125
