,epoch,test_losses,train_losses,test_accuracies,train_accuracies,train_synth_ratio,transform,sim_num,category
0,0,1.0242122374475002,1.0878826715052128,0.49921875,0.4786783854166667,NonDemented1.0_0.2__VeryMildDemented1.0_0.2__MildDemented1.0_0.2__ModerateDemented1.0_0.2,auto,0,auto_NonDemented1.0_0.2__VeryMildDemented1.0_0.2__MildDemented1.0_0.2__ModerateDemented1.0_0.2
1,1,1.0470517158508301,1.055455918579052,0.4953125,0.474609375,NonDemented1.0_0.2__VeryMildDemented1.0_0.2__MildDemented1.0_0.2__ModerateDemented1.0_0.2,auto,0,auto_NonDemented1.0_0.2__VeryMildDemented1.0_0.2__MildDemented1.0_0.2__ModerateDemented1.0_0.2
2,2,1.030713278800249,1.0543822036124766,0.50390625,0.4825846354166667,NonDemented1.0_0.2__VeryMildDemented1.0_0.2__MildDemented1.0_0.2__ModerateDemented1.0_0.2,auto,0,auto_NonDemented1.0_0.2__VeryMildDemented1.0_0.2__MildDemented1.0_0.2__ModerateDemented1.0_0.2
3,3,0.9914467729628086,1.0443633077666163,0.50234375,0.4972330729166667,NonDemented1.0_0.2__VeryMildDemented1.0_0.2__MildDemented1.0_0.2__ModerateDemented1.0_0.2,auto,0,auto_NonDemented1.0_0.2__VeryMildDemented1.0_0.2__MildDemented1.0_0.2__ModerateDemented1.0_0.2
4,4,0.9689362227916718,1.0397247727960348,0.5359375,0.5032552083333334,NonDemented1.0_0.2__VeryMildDemented1.0_0.2__MildDemented1.0_0.2__ModerateDemented1.0_0.2,auto,0,auto_NonDemented1.0_0.2__VeryMildDemented1.0_0.2__MildDemented1.0_0.2__ModerateDemented1.0_0.2
5,5,1.4211626678705216,1.0318364831618965,0.509375,0.5050455729166666,NonDemented1.0_0.2__VeryMildDemented1.0_0.2__MildDemented1.0_0.2__ModerateDemented1.0_0.2,auto,0,auto_NonDemented1.0_0.2__VeryMildDemented1.0_0.2__MildDemented1.0_0.2__ModerateDemented1.0_0.2
6,6,1.0050805784761905,1.0302288240442674,0.52421875,0.5029296875,NonDemented1.0_0.2__VeryMildDemented1.0_0.2__MildDemented1.0_0.2__ModerateDemented1.0_0.2,auto,0,auto_NonDemented1.0_0.2__VeryMildDemented1.0_0.2__MildDemented1.0_0.2__ModerateDemented1.0_0.2
7,7,1.0732182182371617,1.0330949643005927,0.49140625,0.5026041666666666,NonDemented1.0_0.2__VeryMildDemented1.0_0.2__MildDemented1.0_0.2__ModerateDemented1.0_0.2,auto,0,auto_NonDemented1.0_0.2__VeryMildDemented1.0_0.2__MildDemented1.0_0.2__ModerateDemented1.0_0.2
8,8,0.9763227589428425,1.0267045887497563,0.52421875,0.5027669270833334,NonDemented1.0_0.2__VeryMildDemented1.0_0.2__MildDemented1.0_0.2__ModerateDemented1.0_0.2,auto,0,auto_NonDemented1.0_0.2__VeryMildDemented1.0_0.2__MildDemented1.0_0.2__ModerateDemented1.0_0.2
9,9,0.963930232822895,1.0322042840222518,0.55625,0.5030924479166666,NonDemented1.0_0.2__VeryMildDemented1.0_0.2__MildDemented1.0_0.2__ModerateDemented1.0_0.2,auto,0,auto_NonDemented1.0_0.2__VeryMildDemented1.0_0.2__MildDemented1.0_0.2__ModerateDemented1.0_0.2
10,10,0.9458191886544227,1.0288002328015864,0.54375,0.50732421875,NonDemented1.0_0.2__VeryMildDemented1.0_0.2__MildDemented1.0_0.2__ModerateDemented1.0_0.2,auto,0,auto_NonDemented1.0_0.2__VeryMildDemented1.0_0.2__MildDemented1.0_0.2__ModerateDemented1.0_0.2
11,11,0.9749397002160549,1.0246129428657393,0.49609375,0.50634765625,NonDemented1.0_0.2__VeryMildDemented1.0_0.2__MildDemented1.0_0.2__ModerateDemented1.0_0.2,auto,0,auto_NonDemented1.0_0.2__VeryMildDemented1.0_0.2__MildDemented1.0_0.2__ModerateDemented1.0_0.2
12,12,0.9453639529645443,1.0233479427794616,0.52734375,0.5037434895833334,NonDemented1.0_0.2__VeryMildDemented1.0_0.2__MildDemented1.0_0.2__ModerateDemented1.0_0.2,auto,0,auto_NonDemented1.0_0.2__VeryMildDemented1.0_0.2__MildDemented1.0_0.2__ModerateDemented1.0_0.2
13,13,0.9335034698247909,1.0237210732884705,0.5140625,0.5078125,NonDemented1.0_0.2__VeryMildDemented1.0_0.2__MildDemented1.0_0.2__ModerateDemented1.0_0.2,auto,0,auto_NonDemented1.0_0.2__VeryMildDemented1.0_0.2__MildDemented1.0_0.2__ModerateDemented1.0_0.2
14,14,0.9648716434836387,1.0187959663259487,0.51015625,0.5040690104166666,NonDemented1.0_0.2__VeryMildDemented1.0_0.2__MildDemented1.0_0.2__ModerateDemented1.0_0.2,auto,0,auto_NonDemented1.0_0.2__VeryMildDemented1.0_0.2__MildDemented1.0_0.2__ModerateDemented1.0_0.2
15,0,1.0949063412845135,1.0846896047393482,0.4953125,0.4842122395833333,NonDemented1.0_0.2__VeryMildDemented1.0_0.2__MildDemented1.0_0.2__ModerateDemented1.0_0.2,auto,1,auto_NonDemented1.0_0.2__VeryMildDemented1.0_0.2__MildDemented1.0_0.2__ModerateDemented1.0_0.2
16,1,1.0443073987960816,1.0601514607357483,0.4953125,0.4855143229166667,NonDemented1.0_0.2__VeryMildDemented1.0_0.2__MildDemented1.0_0.2__ModerateDemented1.0_0.2,auto,1,auto_NonDemented1.0_0.2__VeryMildDemented1.0_0.2__MildDemented1.0_0.2__ModerateDemented1.0_0.2
17,2,1.0363648481667043,1.0553730055689812,0.4953125,0.4894205729166667,NonDemented1.0_0.2__VeryMildDemented1.0_0.2__MildDemented1.0_0.2__ModerateDemented1.0_0.2,auto,1,auto_NonDemented1.0_0.2__VeryMildDemented1.0_0.2__MildDemented1.0_0.2__ModerateDemented1.0_0.2
18,3,1.0524645499885081,1.0593854885858793,0.4953125,0.490234375,NonDemented1.0_0.2__VeryMildDemented1.0_0.2__MildDemented1.0_0.2__ModerateDemented1.0_0.2,auto,1,auto_NonDemented1.0_0.2__VeryMildDemented1.0_0.2__MildDemented1.0_0.2__ModerateDemented1.0_0.2
19,4,1.0464964427053929,1.0492554342684646,0.4953125,0.4943033854166667,NonDemented1.0_0.2__VeryMildDemented1.0_0.2__MildDemented1.0_0.2__ModerateDemented1.0_0.2,auto,1,auto_NonDemented1.0_0.2__VeryMildDemented1.0_0.2__MildDemented1.0_0.2__ModerateDemented1.0_0.2
20,5,1.0452743016183377,1.0565519157486658,0.4953125,0.4842122395833333,NonDemented1.0_0.2__VeryMildDemented1.0_0.2__MildDemented1.0_0.2__ModerateDemented1.0_0.2,auto,1,auto_NonDemented1.0_0.2__VeryMildDemented1.0_0.2__MildDemented1.0_0.2__ModerateDemented1.0_0.2
21,6,1.070619199424982,1.0494305714964867,0.4953125,0.4913736979166667,NonDemented1.0_0.2__VeryMildDemented1.0_0.2__MildDemented1.0_0.2__ModerateDemented1.0_0.2,auto,1,auto_NonDemented1.0_0.2__VeryMildDemented1.0_0.2__MildDemented1.0_0.2__ModerateDemented1.0_0.2
22,7,1.0391264632344246,1.048249814659357,0.4953125,0.4970703125,NonDemented1.0_0.2__VeryMildDemented1.0_0.2__MildDemented1.0_0.2__ModerateDemented1.0_0.2,auto,1,auto_NonDemented1.0_0.2__VeryMildDemented1.0_0.2__MildDemented1.0_0.2__ModerateDemented1.0_0.2
23,8,1.0519688710570336,1.0434799279707174,0.4953125,0.4933268229166667,NonDemented1.0_0.2__VeryMildDemented1.0_0.2__MildDemented1.0_0.2__ModerateDemented1.0_0.2,auto,1,auto_NonDemented1.0_0.2__VeryMildDemented1.0_0.2__MildDemented1.0_0.2__ModerateDemented1.0_0.2
24,9,1.0433099813759328,1.046209217204402,0.4953125,0.4934895833333333,NonDemented1.0_0.2__VeryMildDemented1.0_0.2__MildDemented1.0_0.2__ModerateDemented1.0_0.2,auto,1,auto_NonDemented1.0_0.2__VeryMildDemented1.0_0.2__MildDemented1.0_0.2__ModerateDemented1.0_0.2
25,10,1.0922735385596751,1.0439504543319345,0.37734375,0.49609375,NonDemented1.0_0.2__VeryMildDemented1.0_0.2__MildDemented1.0_0.2__ModerateDemented1.0_0.2,auto,1,auto_NonDemented1.0_0.2__VeryMildDemented1.0_0.2__MildDemented1.0_0.2__ModerateDemented1.0_0.2
