,epoch,test_losses,train_losses,test_accuracies,train_accuracies,train_percentage,synth_percentage,transform,sim_num,category
0,0,1.1129657263867556,1.1146260703292985,0.4953125,0.4495442708333333,0.6,0.0,auto,0,auto_0.6_0.0
1,1,1.0544756583869457,1.074180099259441,0.35859375,0.4651692708333333,0.6,0.0,auto,0,auto_0.6_0.0
2,2,3.011913788167294,1.0739361201412976,0.3578125,0.4641927083333333,0.6,0.0,auto,0,auto_0.6_0.0
3,3,1.0229783231392502,1.0677647484311212,0.51015625,0.4697265625,0.6,0.0,auto,0,auto_0.6_0.0
4,4,1.066357110440731,1.0642006567213684,0.4953125,0.4814453125,0.6,0.0,auto,0,auto_0.6_0.0
5,5,1.0877154674381018,1.0566330992151052,0.4953125,0.4781901041666667,0.6,0.0,auto,0,auto_0.6_0.0
6,6,1.0626141794025898,1.0551052859518677,0.35859375,0.4895833333333333,0.6,0.0,auto,0,auto_0.6_0.0
7,7,1.0589918907731772,1.0534710539892937,0.4953125,0.4781901041666667,0.6,0.0,auto,0,auto_0.6_0.0
8,8,1.040706749819219,1.0459198333943884,0.4953125,0.4947916666666667,0.6,0.0,auto,0,auto_0.6_0.0
9,9,1.0664937244728208,1.0447254454096158,0.34765625,0.49609375,0.6,0.0,auto,0,auto_0.6_0.0
10,0,1.1045432277023792,1.1158180845280488,0.4953125,0.4521484375,0.6,0.0,auto,1,auto_0.6_0.0
11,1,1.0539023099467157,1.0836283434182405,0.4953125,0.4703776041666667,0.6,0.0,auto,1,auto_0.6_0.0
12,2,1.0932076213881374,1.070484281051904,0.35859375,0.4703776041666667,0.6,0.0,auto,1,auto_0.6_0.0
13,3,1.0565182954072951,1.072094729480644,0.35859375,0.470703125,0.6,0.0,auto,1,auto_0.6_0.0
14,4,1.0551265217363834,1.0594435833239306,0.4953125,0.4697265625,0.6,0.0,auto,1,auto_0.6_0.0
15,5,1.0386698206886649,1.0515662609832361,0.4953125,0.4820963541666667,0.6,0.0,auto,1,auto_0.6_0.0
16,6,1.0427005171775818,1.0522998680050175,0.4953125,0.4850260416666667,0.6,0.0,auto,1,auto_0.6_0.0
17,7,1.046383398771286,1.0488277218925457,0.4953125,0.4869791666666667,0.6,0.0,auto,1,auto_0.6_0.0
18,8,1.1132566798478365,1.0508817768034835,0.4953125,0.4840494791666667,0.6,0.0,auto,1,auto_0.6_0.0
19,9,1.049285707809031,1.050315550295636,0.4953125,0.4954427083333333,0.6,0.0,auto,1,auto_0.6_0.0
20,0,1.1785211764276027,1.1252864721075941,0.33984375,0.4615885416666667,0.6,0.0,auto,2,auto_0.6_0.0
21,1,1.0415045430883765,1.07549395179376,0.4953125,0.4755859375,0.6,0.0,auto,2,auto_0.6_0.0
22,2,1.0412776054814459,1.059858021326363,0.4953125,0.4873046875,0.6,0.0,auto,2,auto_0.6_0.0
23,3,1.0621021997183562,1.0582197622861713,0.35859375,0.4791666666666667,0.6,0.0,auto,2,auto_0.6_0.0
24,4,1.0429624263197184,1.0587228445025783,0.4953125,0.484375,0.6,0.0,auto,2,auto_0.6_0.0
25,5,1.041331052221358,1.0539556718431413,0.4953125,0.4811197916666667,0.6,0.0,auto,2,auto_0.6_0.0
26,6,1.0488957239314913,1.0514207447025303,0.50234375,0.478515625,0.6,0.0,auto,2,auto_0.6_0.0
27,7,1.0605249810963868,1.0506070789027337,0.35859375,0.4954427083333333,0.6,0.0,auto,2,auto_0.6_0.0
28,8,1.0813874260522425,1.0501168126550813,0.4953125,0.4934895833333333,0.6,0.0,auto,2,auto_0.6_0.0
29,9,1.042896006256342,1.0484785587371637,0.4953125,0.4912109375,0.6,0.0,auto,2,auto_0.6_0.0
30,0,1.1498705996200442,1.1367475015188877,0.4953125,0.453125,0.6,0.0,auto,3,auto_0.6_0.0
31,1,1.0798993630334734,1.0737034428942327,0.49609375,0.4772135416666667,0.6,0.0,auto,3,auto_0.6_0.0
32,2,1.061861239373684,1.0697747884939115,0.4953125,0.470703125,0.6,0.0,auto,3,auto_0.6_0.0
33,3,1.1657488552853466,1.0660239777062088,0.4015625,0.4798177083333333,0.6,0.0,auto,3,auto_0.6_0.0
34,4,1.053243493847549,1.0640873381635174,0.4953125,0.4853515625,0.6,0.0,auto,3,auto_0.6_0.0
35,5,1.0536598773673176,1.055476726188014,0.35859375,0.4811197916666667,0.6,0.0,auto,3,auto_0.6_0.0
36,6,1.042484127730131,1.0540491164041061,0.4953125,0.4850260416666667,0.6,0.0,auto,3,auto_0.6_0.0
37,7,1.0484849747270346,1.04924928668576,0.4953125,0.4934895833333333,0.6,0.0,auto,3,auto_0.6_0.0
38,8,1.0621813915669918,1.0473274333247293,0.4953125,0.4938151041666667,0.6,0.0,auto,3,auto_0.6_0.0
39,9,1.0392347533255815,1.0445224673021585,0.4953125,0.4928385416666667,0.6,0.0,auto,3,auto_0.6_0.0
40,0,1.2399214883189416,1.1231978135959555,0.4953125,0.4537760416666667,0.6,0.0,auto,4,auto_0.6_0.0
41,1,208.70760641098022,1.0795750353718176,0.4953125,0.4609375,0.6,0.0,auto,4,auto_0.6_0.0
42,2,15.702456378936768,1.0694996784829225,0.4953125,0.4710286458333333,0.6,0.0,auto,4,auto_0.6_0.0
43,3,1.044426853582263,1.0693710017173241,0.4953125,0.4697265625,0.6,0.0,auto,4,auto_0.6_0.0
44,4,1.1183712344616652,1.055238516186364,0.4953125,0.4827473958333333,0.6,0.0,auto,4,auto_0.6_0.0
45,5,2.684580375102814,1.0544393873230244,0.35859375,0.4775390625,0.6,0.0,auto,4,auto_0.6_0.0
46,6,1.0522154627367855,1.0523126756306738,0.4953125,0.4817708333333333,0.6,0.0,auto,4,auto_0.6_0.0
47,7,1.040288208052516,1.0496196096064523,0.4953125,0.4899088541666667,0.6,0.0,auto,4,auto_0.6_0.0
48,8,1.0433252798393369,1.048117756921177,0.4953125,0.4947916666666667,0.6,0.0,auto,4,auto_0.6_0.0
49,9,1.0407866220921278,1.0466840874093275,0.4953125,0.4944661458333333,0.6,0.0,auto,4,auto_0.6_0.0
50,0,3.6998541997745633,1.1219454156622912,0.35,0.4671223958333333,0.6,0.0,auto,5,auto_0.6_0.0
51,1,1.508230515755713,1.0792066623689607,0.4953125,0.4768880208333333,0.6,0.0,auto,5,auto_0.6_0.0
52,2,1.0355888513848186,1.0765935415014003,0.4953125,0.4713541666666667,0.6,0.0,auto,5,auto_0.6_0.0
53,3,1.0423475598916412,1.0621173459415634,0.4921875,0.4794921875,0.6,0.0,auto,5,auto_0.6_0.0
54,4,1.0499390767887236,1.058226657526878,0.4953125,0.4739583333333333,0.6,0.0,auto,5,auto_0.6_0.0
55,5,1.0713996498845517,1.056585814144152,0.49140625,0.4860026041666667,0.6,0.0,auto,5,auto_0.6_0.0
56,6,1.0547334855422377,1.055161518859677,0.4953125,0.4856770833333333,0.6,0.0,auto,5,auto_0.6_0.0
57,7,1.0407884614542127,1.0484906843242545,0.4953125,0.4967447916666667,0.6,0.0,auto,5,auto_0.6_0.0
58,8,1.0459081908687948,1.04302469190831,0.4953125,0.5006510416666666,0.6,0.0,auto,5,auto_0.6_0.0
59,9,1.0443255977705121,1.0433587962761521,0.4953125,0.5003255208333334,0.6,0.0,auto,5,auto_0.6_0.0
60,0,1.4608168094418943,1.123700507528459,0.4953125,0.447265625,0.6,0.0,auto,6,auto_0.6_0.0
61,1,1.5953026163158939,1.0692273788542177,0.4953125,0.4641927083333333,0.6,0.0,auto,6,auto_0.6_0.0
62,2,1.0537653755396605,1.0732426130368065,0.4953125,0.46875,0.6,0.0,auto,6,auto_0.6_0.0
63,3,1.0392501328140498,1.0726303585106507,0.4953125,0.4615885416666667,0.6,0.0,auto,6,auto_0.6_0.0
64,4,1.3550834530964493,1.0556432748756681,0.4953125,0.482421875,0.6,0.0,auto,6,auto_0.6_0.0
65,5,1.1066761889494956,1.0555048513148602,0.4953125,0.4876302083333333,0.6,0.0,auto,6,auto_0.6_0.0
66,6,1.3452136574313045,1.0483564997945602,0.4953125,0.490234375,0.6,0.0,auto,6,auto_0.6_0.0
67,7,1.16555912559852,1.047901916084811,0.35859375,0.4908854166666667,0.6,0.0,auto,6,auto_0.6_0.0
68,8,1.0751974968239666,1.0462034690426663,0.35859375,0.49609375,0.6,0.0,auto,6,auto_0.6_0.0
69,9,1.0825922193005681,1.0464824109027784,0.4953125,0.4970703125,0.6,0.0,auto,6,auto_0.6_0.0
70,0,8.540937721729279,1.1237013700883836,0.01171875,0.4596354166666667,0.6,0.0,auto,7,auto_0.6_0.0
71,1,1.5028808693401516,1.0819849024992436,0.35859375,0.4645182291666667,0.6,0.0,auto,7,auto_0.6_0.0
72,2,1.0662078309804202,1.081169273859511,0.375,0.4723307291666667,0.6,0.0,auto,7,auto_0.6_0.0
73,3,1.8304496077820658,1.0687656219815835,0.35859375,0.4713541666666667,0.6,0.0,auto,7,auto_0.6_0.0
74,4,1.0400968289002777,1.0586463099656005,0.4953125,0.4850260416666667,0.6,0.0,auto,7,auto_0.6_0.0
75,5,1.0428444515913724,1.0499962584969278,0.4953125,0.4847005208333333,0.6,0.0,auto,7,auto_0.6_0.0
76,6,1.04284800067544,1.0478546072651322,0.4953125,0.4973958333333333,0.6,0.0,auto,7,auto_0.6_0.0
