,epoch,test_losses,train_losses,test_accuracies,train_accuracies,train_percentage,synth_percentage,transform,sim_num,category
0,0,0.9980943246278912,1.0553301156731323,0.5515625,0.4861328125,0.4,0.6,minimal,0,minimal_0.4_0.6
1,1,0.9833734331652522,1.0338189202360808,0.4796875,0.4978515625,0.4,0.6,minimal,0,minimal_0.4_0.6
2,2,1.003825669363141,1.033952592825517,0.51953125,0.48203125,0.4,0.6,minimal,0,minimal_0.4_0.6
3,3,0.9696963381022214,1.017316754721105,0.51015625,0.4974609375,0.4,0.6,minimal,0,minimal_0.4_0.6
4,4,0.9420902837999166,1.0126503840787335,0.5515625,0.5046875,0.4,0.6,minimal,0,minimal_0.4_0.6
5,5,0.9461346689611674,1.0071010413346813,0.51328125,0.5048828125,0.4,0.6,minimal,0,minimal_0.4_0.6
6,6,0.9593876596540213,1.0057556323474273,0.5265625,0.5078125,0.4,0.6,minimal,0,minimal_0.4_0.6
7,7,0.9369595952332019,0.999085633107461,0.5640625,0.50234375,0.4,0.6,minimal,0,minimal_0.4_0.6
8,8,0.9242051388137043,0.988162380317226,0.53671875,0.509765625,0.4,0.6,minimal,0,minimal_0.4_0.6
9,9,0.9173989067319781,0.9843561006709933,0.56171875,0.51328125,0.4,0.6,minimal,0,minimal_0.4_0.6
10,0,1.0828986587002873,1.0688889144919813,0.45703125,0.4853515625,0.4,0.6,minimal,1,minimal_0.4_0.6
11,1,0.9907345263287425,1.0320073491893709,0.5265625,0.4927734375,0.4,0.6,minimal,1,minimal_0.4_0.6
12,2,0.9541166764218361,1.0350814858451485,0.5328125,0.498828125,0.4,0.6,minimal,1,minimal_0.4_0.6
13,3,1.0003912206739187,1.0129821753362194,0.53046875,0.508984375,0.4,0.6,minimal,1,minimal_0.4_0.6
14,4,1.0245708656497299,1.010686692269519,0.5234375,0.5091796875,0.4,0.6,minimal,1,minimal_0.4_0.6
15,5,1.1115449127042667,1.0013656465569512,0.50546875,0.5224609375,0.4,0.6,minimal,1,minimal_0.4_0.6
16,6,0.948665018286556,0.9976091635413468,0.52265625,0.523046875,0.4,0.6,minimal,1,minimal_0.4_0.6
17,7,1.0506362862302923,0.9839350372552872,0.51640625,0.5279296875,0.4,0.6,minimal,1,minimal_0.4_0.6
18,8,0.9625161360949278,0.9857606378616766,0.5546875,0.5341796875,0.4,0.6,minimal,1,minimal_0.4_0.6
19,9,0.9515046070329845,0.9778813512995839,0.55546875,0.5359375,0.4,0.6,minimal,1,minimal_0.4_0.6
20,0,1.0517081381753086,1.0719808166963047,0.40625,0.486328125,0.4,0.6,minimal,2,minimal_0.4_0.6
