,epoch,test_losses,train_losses,test_accuracies,train_accuracies,train_percentage,synth_percentage,transform,sim_num,category
0,0,0.949363325536251,1.031874392926693,0.5421875,0.5009765625,0.4,0.6,minimal,0,minimal_0.4_0.6
1,1,0.8704080194234848,0.9212743371725083,0.6,0.57421875,0.4,0.6,minimal,0,minimal_0.4_0.6
2,2,0.7644849129021167,0.7966915909200907,0.675,0.64140625,0.4,0.6,minimal,0,minimal_0.4_0.6
3,3,0.740715180337429,0.6146446485072374,0.6921875,0.7365234375,0.4,0.6,minimal,0,minimal_0.4_0.6
4,4,0.5828819766640663,0.4448634616099298,0.7578125,0.821484375,0.4,0.6,minimal,0,minimal_0.4_0.6
5,5,0.6042566418647766,0.2835438433568925,0.78125,0.887109375,0.4,0.6,minimal,0,minimal_0.4_0.6
6,6,0.6652462638914585,0.1552555819042027,0.80859375,0.946484375,0.4,0.6,minimal,0,minimal_0.4_0.6
7,7,0.8777074947953224,0.05080515868612565,0.82265625,0.9865234375,0.4,0.6,minimal,0,minimal_0.4_0.6
8,8,0.7579524422064423,0.030011320324410916,0.83359375,0.991796875,0.4,0.6,minimal,0,minimal_0.4_0.6
9,9,0.8852506555616856,0.0279316356543859,0.8328125,0.991015625,0.4,0.6,minimal,0,minimal_0.4_0.6
10,10,1.1451302953064442,0.0282306596149283,0.81171875,0.990234375,0.4,0.6,minimal,0,minimal_0.4_0.6
11,11,0.8678315468132496,0.06088456053039408,0.83046875,0.9775390625,0.4,0.6,minimal,0,minimal_0.4_0.6
12,12,0.8264361152425408,0.021947462725802325,0.8375,0.9935546875,0.4,0.6,minimal,0,minimal_0.4_0.6
13,13,0.929695600271225,0.007082674071989458,0.8515625,0.998046875,0.4,0.6,minimal,0,minimal_0.4_0.6
14,14,0.9797166246455162,0.0005998960531997,0.85546875,1.0,0.4,0.6,minimal,0,minimal_0.4_0.6
15,0,0.9482493892312049,1.0342943232506514,0.52578125,0.506640625,0.4,0.6,minimal,1,minimal_0.4_0.6
16,1,0.8439889296889305,0.9275208983570338,0.59921875,0.5474609375,0.4,0.6,minimal,1,minimal_0.4_0.6
17,2,0.7186625599861145,0.8080305967479944,0.69296875,0.6298828125,0.4,0.6,minimal,1,minimal_0.4_0.6
18,3,0.6564177997410298,0.6024720340967178,0.7296875,0.74453125,0.4,0.6,minimal,1,minimal_0.4_0.6
19,4,0.5525827299803495,0.40137299997732045,0.79609375,0.835546875,0.4,0.6,minimal,1,minimal_0.4_0.6
20,5,0.5601090092211962,0.23751596205402165,0.821875,0.9103515625,0.4,0.6,minimal,1,minimal_0.4_0.6
21,6,0.6270375117659569,0.11799619322409853,0.8265625,0.9595703125,0.4,0.6,minimal,1,minimal_0.4_0.6
22,7,0.7958822503685952,0.08112718084303197,0.8234375,0.971484375,0.4,0.6,minimal,1,minimal_0.4_0.6
23,8,0.9034038774669171,0.03529178170720115,0.82421875,0.9900390625,0.4,0.6,minimal,1,minimal_0.4_0.6
24,9,1.0001280078664423,0.02096815015247557,0.82265625,0.9939453125,0.4,0.6,minimal,1,minimal_0.4_0.6
25,10,0.9509400418028235,0.03675647311265493,0.815625,0.98671875,0.4,0.6,minimal,1,minimal_0.4_0.6
26,11,0.8296078246086835,0.04714658563461853,0.8328125,0.983203125,0.4,0.6,minimal,1,minimal_0.4_0.6
27,12,1.2968600250780582,0.012820165189896215,0.8171875,0.996484375,0.4,0.6,minimal,1,minimal_0.4_0.6
28,13,0.9363200552761555,0.009435461604698502,0.83359375,0.9970703125,0.4,0.6,minimal,1,minimal_0.4_0.6
29,14,0.9204530231654644,0.024978050065419664,0.80546875,0.990625,0.4,0.6,minimal,1,minimal_0.4_0.6
30,0,0.9430857256054879,1.0214797392487527,0.54765625,0.487109375,0.4,0.6,minimal,2,minimal_0.4_0.6
31,1,0.8696892514824868,0.9400065749883652,0.58828125,0.5515625,0.4,0.6,minimal,2,minimal_0.4_0.6
32,2,0.7056178987026215,0.783468559756875,0.6875,0.640234375,0.4,0.6,minimal,2,minimal_0.4_0.6
33,3,0.5986014619469643,0.5555090809240937,0.75703125,0.7548828125,0.4,0.6,minimal,2,minimal_0.4_0.6
34,4,0.6488015748560428,0.3561316726729274,0.7609375,0.8517578125,0.4,0.6,minimal,2,minimal_0.4_0.6
35,5,0.5530612466856837,0.1924948187544942,0.8171875,0.9271484375,0.4,0.6,minimal,2,minimal_0.4_0.6
36,6,0.6492874195799232,0.0790884097921662,0.84140625,0.9736328125,0.4,0.6,minimal,2,minimal_0.4_0.6
37,7,0.6858723845332861,0.05618254803266609,0.84921875,0.9818359375,0.4,0.6,minimal,2,minimal_0.4_0.6
38,8,0.6436316531151534,0.023514378194522578,0.84765625,0.99375,0.4,0.6,minimal,2,minimal_0.4_0.6
39,9,0.9277497950941325,0.018714157253998564,0.8359375,0.9943359375,0.4,0.6,minimal,2,minimal_0.4_0.6
40,10,0.9077074812725187,0.010903423763920728,0.8453125,0.9966796875,0.4,0.6,minimal,2,minimal_0.4_0.6
41,11,0.8898121438920498,0.013623729015944264,0.83359375,0.9958984375,0.4,0.6,minimal,2,minimal_0.4_0.6
42,12,0.9075295384973288,0.023816991710918955,0.8484375,0.9923828125,0.4,0.6,minimal,2,minimal_0.4_0.6
43,13,0.8489896301645785,0.020058142624293396,0.853125,0.994140625,0.4,0.6,minimal,2,minimal_0.4_0.6
44,14,0.91295435000211,0.009444241125402186,0.85390625,0.996875,0.4,0.6,minimal,2,minimal_0.4_0.6
45,0,0.9287632375955581,1.0125067189335824,0.55859375,0.5115234375,0.4,0.6,minimal,3,minimal_0.4_0.6
46,1,0.8310357362031937,0.9084601670503616,0.60625,0.566796875,0.4,0.6,minimal,3,minimal_0.4_0.6
47,2,0.7441068440675735,0.7734207086265087,0.67421875,0.640625,0.4,0.6,minimal,3,minimal_0.4_0.6
48,3,0.5296042032539845,0.5642508464865387,0.78671875,0.7703125,0.4,0.6,minimal,3,minimal_0.4_0.6
49,4,0.7459679059684277,0.381187548302114,0.70078125,0.850390625,0.4,0.6,minimal,3,minimal_0.4_0.6
