,epoch,test_losses,train_losses,test_accuracies,train_accuracies,train_percentage,synth_percentage,transform,sim_num,category
0,0,1.0038067357614637,1.0535596661269664,0.4953125,0.494921875,0.8,0.2,auto,0,auto_0.8_0.2
1,1,0.9434323220513761,1.0163533337647095,0.5515625,0.5017578125,0.8,0.2,auto,0,auto_0.8_0.2
2,2,0.8736966891214252,0.9853321815375239,0.55859375,0.52109375,0.8,0.2,auto,0,auto_0.8_0.2
3,3,0.8621596634853631,0.9379387616994791,0.56640625,0.5388671875,0.8,0.2,auto,0,auto_0.8_0.2
4,4,0.7464649468660355,0.8941741973976605,0.64609375,0.5611328125,0.8,0.2,auto,0,auto_0.8_0.2
5,5,0.6493169860215857,0.8483989898115396,0.72421875,0.595703125,0.8,0.2,auto,0,auto_0.8_0.2
6,6,0.5722610048364004,0.7906891935737803,0.771875,0.6357421875,0.8,0.2,auto,0,auto_0.8_0.2
7,7,0.5117143644914904,0.7286000804197101,0.80390625,0.667578125,0.8,0.2,auto,0,auto_0.8_0.2
8,8,0.4718316889866401,0.6765697413429734,0.84921875,0.694140625,0.8,0.2,auto,0,auto_0.8_0.2
9,9,0.4257591370100272,0.6393718703555351,0.85234375,0.7119140625,0.8,0.2,auto,0,auto_0.8_0.2
10,0,0.9651087677106261,1.052207893738523,0.575,0.4998046875,0.8,0.2,auto,1,auto_0.8_0.2
11,1,0.9256365829147398,1.005552321090363,0.571875,0.5212890625,0.8,0.2,auto,1,auto_0.8_0.2
12,2,0.8077256965450943,0.9782690799795091,0.634375,0.525390625,0.8,0.2,auto,1,auto_0.8_0.2
13,3,0.659147726977244,0.9239646581700072,0.70859375,0.56328125,0.8,0.2,auto,1,auto_0.8_0.2
14,4,0.5592641530238325,0.856161682936363,0.77890625,0.5998046875,0.8,0.2,auto,1,auto_0.8_0.2
15,5,0.48799456674023534,0.771271786527359,0.80703125,0.640234375,0.8,0.2,auto,1,auto_0.8_0.2
16,6,0.46752523600316637,0.7135038595930382,0.8390625,0.672265625,0.8,0.2,auto,1,auto_0.8_0.2
17,7,0.3445384160236301,0.6687467090512655,0.8796875,0.7044921875,0.8,0.2,auto,1,auto_0.8_0.2
18,8,0.3493593941545896,0.6148761186388583,0.88515625,0.7291015625,0.8,0.2,auto,1,auto_0.8_0.2
19,9,0.2670020192234134,0.553796293638652,0.90625,0.7623046875,0.8,0.2,auto,1,auto_0.8_0.2
20,0,0.9704434216022492,1.0567606958560645,0.52578125,0.490625,0.8,0.2,auto,2,auto_0.8_0.2
21,1,0.9057368223089725,1.0113599942531437,0.55625,0.5142578125,0.8,0.2,auto,2,auto_0.8_0.2
22,2,0.863833624497056,0.9619335511233658,0.5625,0.528515625,0.8,0.2,auto,2,auto_0.8_0.2
23,3,0.768545889109373,0.926676110480912,0.6609375,0.5478515625,0.8,0.2,auto,2,auto_0.8_0.2
24,4,0.6347786794533021,0.874485538364388,0.71953125,0.582421875,0.8,0.2,auto,2,auto_0.8_0.2
25,5,0.5271123624639585,0.8087181678449269,0.77734375,0.6201171875,0.8,0.2,auto,2,auto_0.8_0.2
26,6,0.4850694668812139,0.7420239284532727,0.81171875,0.662890625,0.8,0.2,auto,2,auto_0.8_0.2
27,7,0.3292572977923555,0.6754623257671483,0.8671875,0.6978515625,0.8,0.2,auto,2,auto_0.8_0.2
28,8,0.32596647678437873,0.6462156137511557,0.88203125,0.7125,0.8,0.2,auto,2,auto_0.8_0.2
29,9,0.44589128658967636,0.5960589108828571,0.834375,0.7279296875,0.8,0.2,auto,2,auto_0.8_0.2
30,0,0.9866216912865639,1.0551968698622658,0.4953125,0.4857421875,0.8,0.2,auto,3,auto_0.8_0.2
31,1,0.9431581243406981,1.0175083031062968,0.5203125,0.5041015625,0.8,0.2,auto,3,auto_0.8_0.2
32,2,0.8424928234890103,0.9792610559496098,0.60078125,0.5291015625,0.8,0.2,auto,3,auto_0.8_0.2
33,3,0.7772663137875497,0.9410129148513079,0.63046875,0.5537109375,0.8,0.2,auto,3,auto_0.8_0.2
34,4,0.6309458054369316,0.8773756339680403,0.7296875,0.59296875,0.8,0.2,auto,3,auto_0.8_0.2
35,5,0.5490042471850757,0.8248551601544023,0.76484375,0.6234375,0.8,0.2,auto,3,auto_0.8_0.2
36,6,0.4830904587317491,0.7638130178122082,0.81328125,0.656640625,0.8,0.2,auto,3,auto_0.8_0.2
37,7,0.4111967168355477,0.71781162653715,0.8484375,0.6748046875,0.8,0.2,auto,3,auto_0.8_0.2
38,8,0.45916037021888767,0.665937209468575,0.8296875,0.696484375,0.8,0.2,auto,3,auto_0.8_0.2
39,9,0.377008824305085,0.6073650041910582,0.85859375,0.730078125,0.8,0.2,auto,3,auto_0.8_0.2
40,0,0.9107861296273768,1.0482016954629216,0.55546875,0.4896484375,0.8,0.2,auto,4,auto_0.8_0.2
41,1,1.0238187795504927,0.9948442266788333,0.54296875,0.519921875,0.8,0.2,auto,4,auto_0.8_0.2
42,2,0.8305780300404877,0.9834272809093818,0.584375,0.5220703125,0.8,0.2,auto,4,auto_0.8_0.2
43,3,0.7312611888861283,0.9215418859268538,0.659375,0.556640625,0.8,0.2,auto,4,auto_0.8_0.2
44,4,0.6100659064395586,0.8733736676396802,0.73984375,0.5884765625,0.8,0.2,auto,4,auto_0.8_0.2
45,5,0.5219871880486607,0.8107391164056026,0.7859375,0.619921875,0.8,0.2,auto,4,auto_0.8_0.2
46,6,0.5574551429745043,0.7498842920758761,0.78046875,0.660546875,0.8,0.2,auto,4,auto_0.8_0.2
47,7,0.4864461993045552,0.6911467504891334,0.84921875,0.6865234375,0.8,0.2,auto,4,auto_0.8_0.2
48,8,0.5717276129709716,0.6626470594252168,0.82578125,0.6984375,0.8,0.2,auto,4,auto_0.8_0.2
49,9,0.4407835151228497,0.6168876549829292,0.8609375,0.724609375,0.8,0.2,auto,4,auto_0.8_0.2
50,0,0.998420581035316,1.0633749540895223,0.4953125,0.49453125,0.8,0.2,auto,5,auto_0.8_0.2
51,1,0.909949592128396,1.0124303292483092,0.51875,0.5064453125,0.8,0.2,auto,5,auto_0.8_0.2
52,2,0.8480430316179991,0.9837334700860083,0.56875,0.51015625,0.8,0.2,auto,5,auto_0.8_0.2
53,3,0.8386741783469915,0.9510715321754105,0.60390625,0.5302734375,0.8,0.2,auto,5,auto_0.8_0.2
54,4,0.7595618148334324,0.9085331916692667,0.67421875,0.5505859375,0.8,0.2,auto,5,auto_0.8_0.2
55,5,0.6177601576186135,0.8594031492364593,0.74921875,0.5873046875,0.8,0.2,auto,5,auto_0.8_0.2
56,6,0.6265715679561253,0.7955126159882638,0.7703125,0.62734375,0.8,0.2,auto,5,auto_0.8_0.2
57,7,0.5027284743560813,0.7488076813227963,0.8265625,0.6552734375,0.8,0.2,auto,5,auto_0.8_0.2
58,8,0.6387683420316534,0.6831527667469345,0.76953125,0.6904296875,0.8,0.2,auto,5,auto_0.8_0.2
59,9,0.4527747549826927,0.6500392601716157,0.8671875,0.7044921875,0.8,0.2,auto,5,auto_0.8_0.2
60,0,1.0452143852598965,1.0679737146943808,0.4953125,0.4865234375,0.8,0.2,auto,6,auto_0.8_0.2
61,1,0.9273005122318864,1.0257263859035448,0.55859375,0.5017578125,0.8,0.2,auto,6,auto_0.8_0.2
62,2,0.9063798086717725,1.0043382034637034,0.55546875,0.51640625,0.8,0.2,auto,6,auto_0.8_0.2
63,3,0.8670527205802501,0.9747414998011663,0.57578125,0.5294921875,0.8,0.2,auto,6,auto_0.8_0.2
64,4,0.7373233756050468,0.9346152449492365,0.67578125,0.553515625,0.8,0.2,auto,6,auto_0.8_0.2
65,5,0.660629870381672,0.8958469787845388,0.71953125,0.58046875,0.8,0.2,auto,6,auto_0.8_0.2
66,6,0.5361655147862621,0.8320595199416857,0.7796875,0.6146484375,0.8,0.2,auto,6,auto_0.8_0.2
67,7,0.5604320457074209,0.7786837938794633,0.8015625,0.6349609375,0.8,0.2,auto,6,auto_0.8_0.2
68,8,0.47078109862977724,0.7097089725895784,0.8421875,0.6720703125,0.8,0.2,auto,6,auto_0.8_0.2
69,9,0.42173900308507656,0.665606122022291,0.8453125,0.6880859375,0.8,0.2,auto,6,auto_0.8_0.2
70,0,1.0438774015754462,1.0572770054917782,0.4953125,0.496484375,0.8,0.2,auto,7,auto_0.8_0.2
71,1,0.9194615737535059,1.0330912169301882,0.5453125,0.5017578125,0.8,0.2,auto,7,auto_0.8_0.2
72,2,0.8544420383870601,1.0053730095503852,0.57109375,0.520703125,0.8,0.2,auto,7,auto_0.8_0.2
73,3,0.8104925039224327,0.9782280806452036,0.61953125,0.5271484375,0.8,0.2,auto,7,auto_0.8_0.2
74,4,0.9063390530878678,0.9424116500653327,0.628125,0.549609375,0.8,0.2,auto,7,auto_0.8_0.2
75,5,0.6720418216427788,0.900503461388871,0.69921875,0.5646484375,0.8,0.2,auto,7,auto_0.8_0.2
76,6,0.6016329994075932,0.8428315552911954,0.74375,0.5939453125,0.8,0.2,auto,7,auto_0.8_0.2
77,7,0.524409969707267,0.7921160924597643,0.8015625,0.6193359375,0.8,0.2,auto,7,auto_0.8_0.2
78,8,0.7930585700261872,0.7665954283293104,0.709375,0.6404296875,0.8,0.2,auto,7,auto_0.8_0.2
79,9,0.3816800716827856,0.7283497323180199,0.8546875,0.6681640625,0.8,0.2,auto,7,auto_0.8_0.2
80,0,1.0285979630425572,1.0575874356087298,0.4953125,0.4962890625,0.8,0.2,auto,8,auto_0.8_0.2
81,1,0.9691184465773404,1.0215184797067196,0.5359375,0.502734375,0.8,0.2,auto,8,auto_0.8_0.2
82,2,0.9590970790712163,0.9939780616667122,0.55546875,0.5185546875,0.8,0.2,auto,8,auto_0.8_0.2
83,3,0.8278422025032341,0.9502041022409685,0.6453125,0.5517578125,0.8,0.2,auto,8,auto_0.8_0.2
84,4,0.7529639732674696,0.9096617935108953,0.67578125,0.5732421875,0.8,0.2,auto,8,auto_0.8_0.2
85,5,0.8019613822223619,0.8346992948441766,0.6703125,0.60703125,0.8,0.2,auto,8,auto_0.8_0.2
86,6,0.4898968952074938,0.7771229220466921,0.8109375,0.648046875,0.8,0.2,auto,8,auto_0.8_0.2
87,7,0.3782659605043591,0.7315238759787462,0.86640625,0.665234375,0.8,0.2,auto,8,auto_0.8_0.2
88,8,0.67858902133637,0.6813594373074011,0.77578125,0.69453125,0.8,0.2,auto,8,auto_0.8_0.2
89,9,0.3357342451310615,0.6256225246548638,0.88515625,0.720703125,0.8,0.2,auto,8,auto_0.8_0.2
90,0,0.9586230540648103,1.053993956791237,0.5078125,0.4986328125,0.8,0.2,auto,9,auto_0.8_0.2
91,1,0.916254866681993,1.0096203771885484,0.54609375,0.514453125,0.8,0.2,auto,9,auto_0.8_0.2
92,2,0.8664681546855718,0.9826894570374861,0.57265625,0.5259765625,0.8,0.2,auto,9,auto_0.8_0.2
93,3,0.8419096783385612,0.9582694606506266,0.62109375,0.5388671875,0.8,0.2,auto,9,auto_0.8_0.2
94,4,0.6623051064205356,0.903087236569263,0.6875,0.5685546875,0.8,0.2,auto,9,auto_0.8_0.2
95,5,0.5141948175267317,0.8452735053724609,0.7796875,0.6056640625,0.8,0.2,auto,9,auto_0.8_0.2
96,6,0.4487375438766321,0.7788077978650108,0.80859375,0.637109375,0.8,0.2,auto,9,auto_0.8_0.2
97,7,0.36306688700169615,0.7556129190095817,0.85390625,0.64140625,0.8,0.2,auto,9,auto_0.8_0.2
98,8,0.3383806950495455,0.7092936696382821,0.8625,0.6689453125,0.8,0.2,auto,9,auto_0.8_0.2
99,9,0.2918826300874571,0.6805873931138194,0.88984375,0.682421875,0.8,0.2,auto,9,auto_0.8_0.2
