,epoch,test_losses,train_losses,test_accuracies,train_accuracies,train_percentage,synth_percentage,transform,sim_num,category
0,0,0.84910041783005,0.9459985640860396,0.58671875,0.5458984375,0.8,0.0,basic,0,basic_0.8_0.0
1,1,0.7842008017934858,0.755012325320422,0.62734375,0.643310546875,0.8,0.0,basic,0,basic_0.8_0.0
2,2,0.6647954569583817,0.5381449752158005,0.72890625,0.770751953125,0.8,0.0,basic,0,basic_0.8_0.0
3,3,0.44262979945924597,0.3250706574151536,0.83671875,0.873291015625,0.8,0.0,basic,0,basic_0.8_0.0
4,4,0.3305429151466342,0.17938765182326222,0.89375,0.935791015625,0.8,0.0,basic,0,basic_0.8_0.0
5,5,0.5088966719884411,0.10219442170581683,0.84375,0.968017578125,0.8,0.0,basic,0,basic_0.8_0.0
6,6,0.36779667975355324,0.07710780675819207,0.89375,0.97119140625,0.8,0.0,basic,0,basic_0.8_0.0
7,7,0.279343501316896,0.05194470118933894,0.9140625,0.984130859375,0.8,0.0,basic,0,basic_0.8_0.0
8,8,0.2696730593418806,0.06959680442230248,0.915625,0.977783203125,0.8,0.0,basic,0,basic_0.8_0.0
9,9,0.32775979744068345,0.051843320185633646,0.925,0.97900390625,0.8,0.0,basic,0,basic_0.8_0.0
10,0,0.8704081135801971,0.9775329742624308,0.5640625,0.5361328125,0.8,0.0,basic,1,basic_0.8_0.0
11,1,0.6662424765294418,0.7765743299751193,0.6890625,0.6357421875,0.8,0.0,basic,1,basic_0.8_0.0
12,2,0.5213767463603289,0.5400919045232513,0.78125,0.775146484375,0.8,0.0,basic,1,basic_0.8_0.0
13,3,0.4263915281724621,0.34869471258070917,0.8328125,0.85791015625,0.8,0.0,basic,1,basic_0.8_0.0
14,4,0.31764570780360374,0.2109173087684013,0.86953125,0.921875,0.8,0.0,basic,1,basic_0.8_0.0
15,5,0.3123169099000734,0.14180939651444469,0.88984375,0.950439453125,0.8,0.0,basic,1,basic_0.8_0.0
16,6,0.3191145081210493,0.11569109829406798,0.90859375,0.9599609375,0.8,0.0,basic,1,basic_0.8_0.0
17,7,0.4154827252702603,0.06274399628838082,0.88046875,0.977783203125,0.8,0.0,basic,1,basic_0.8_0.0
18,8,0.2039878181101713,0.07154598422703407,0.9328125,0.9755859375,0.8,0.0,basic,1,basic_0.8_0.0
19,9,0.22075730178498248,0.047856608971685366,0.934375,0.9853515625,0.8,0.0,basic,1,basic_0.8_0.0
20,0,0.8961547087179497,0.9342410757381003,0.56328125,0.555908203125,0.8,0.0,basic,2,basic_0.8_0.0
21,1,0.6685145633877255,0.7269326105597429,0.703125,0.649169921875,0.8,0.0,basic,2,basic_0.8_0.0
22,2,0.46002180001232773,0.47662083852083015,0.82109375,0.802001953125,0.8,0.0,basic,2,basic_0.8_0.0
23,3,0.3218565195001247,0.25098279355032105,0.8765625,0.908203125,0.8,0.0,basic,2,basic_0.8_0.0
24,4,0.3672604146057893,0.15425904937608692,0.88125,0.94482421875,0.8,0.0,basic,2,basic_0.8_0.0
25,5,0.2957148022171623,0.10285480548194315,0.90625,0.964111328125,0.8,0.0,basic,2,basic_0.8_0.0
