,epoch,test_losses,train_losses,test_accuracies,train_accuracies,train_percentage,synth_percentage,transform,sim_num,category
0,0,1.0482341282069683,1.100828666682355,0.4953125,0.4642578125,0.6,0.4,auto,0,auto_0.6_0.4
1,1,1.9244689027778805,1.0651035314425825,0.35859375,0.470703125,0.6,0.4,auto,0,auto_0.6_0.4
2,2,1.2851307356730104,1.0596039068419487,0.4953125,0.4810546875,0.6,0.4,auto,0,auto_0.6_0.4
3,3,2.3385062700137498,1.058247759891674,0.4953125,0.48671875,0.6,0.4,auto,0,auto_0.6_0.4
4,4,2.437327184859896,1.0485297373030336,0.4953125,0.491796875,0.6,0.4,auto,0,auto_0.6_0.4
5,5,1.0869315632618963,1.0431282681878655,0.4953125,0.4953125,0.6,0.4,auto,0,auto_0.6_0.4
6,6,1.1828995991498232,1.045183233777061,0.35703125,0.4939453125,0.6,0.4,auto,0,auto_0.6_0.4
7,7,1.5671558368951082,1.0452275489922613,0.4953125,0.49609375,0.6,0.4,auto,0,auto_0.6_0.4
8,8,1.0549895707517862,1.0408094787504525,0.4953125,0.4955078125,0.6,0.4,auto,0,auto_0.6_0.4
9,9,1.0991771795786918,1.0405601994600147,0.4953125,0.4951171875,0.6,0.4,auto,0,auto_0.6_0.4
10,0,1.1318423395976425,1.110243456880562,0.4953125,0.4521484375,0.6,0.4,auto,1,auto_0.6_0.4
11,1,1.0997840236872434,1.074285738263279,0.4953125,0.4724609375,0.6,0.4,auto,1,auto_0.6_0.4
12,2,1.0440711101517082,1.0627760790288447,0.4953125,0.480859375,0.6,0.4,auto,1,auto_0.6_0.4
13,3,1.0836820155382156,1.0549038660246879,0.4953125,0.4880859375,0.6,0.4,auto,1,auto_0.6_0.4
14,4,1.0733956903219224,1.0487331236246973,0.359375,0.4912109375,0.6,0.4,auto,1,auto_0.6_0.4
15,5,1.3598421439994126,1.045821413001977,0.4953125,0.4970703125,0.6,0.4,auto,1,auto_0.6_0.4
16,6,1.1504485500976442,1.0411333149299025,0.4953125,0.4984375,0.6,0.4,auto,1,auto_0.6_0.4
17,7,1.8003923535346984,1.0451741446275264,0.35859375,0.4994140625,0.6,0.4,auto,1,auto_0.6_0.4
18,8,1.7194558807183058,1.0406673005316407,0.4953125,0.5013671875,0.6,0.4,auto,1,auto_0.6_0.4
19,9,1.4862052761018276,1.0389731804374605,0.35859375,0.4984375,0.6,0.4,auto,1,auto_0.6_0.4
20,0,1.042089599184692,1.0982367677148432,0.4953125,0.463671875,0.6,0.4,auto,2,auto_0.6_0.4
21,1,1.1841701172292232,1.0625699039781467,0.384375,0.4857421875,0.6,0.4,auto,2,auto_0.6_0.4
22,2,1.0380377653986215,1.0561541778966785,0.4953125,0.4888671875,0.6,0.4,auto,2,auto_0.6_0.4
