,epoch,test_losses,train_losses,test_accuracies,train_accuracies,train_percentage,synth_percentage,transform,sim_num,category
0,0,0.8196377292275429,0.9325078145290414,0.64296875,0.5563151041666666,1.0,0.2,minimal,0,minimal_1.0_0.2
1,1,0.4622412703931332,0.6438599296379834,0.81484375,0.7286783854166666,1.0,0.2,minimal,0,minimal_1.0_0.2
2,2,0.2300796890631318,0.29701586347073317,0.9140625,0.8894856770833334,1.0,0.2,minimal,0,minimal_1.0_0.2
3,3,0.1987411643611267,0.13654767296005352,0.9296875,0.94775390625,1.0,0.2,minimal,0,minimal_1.0_0.2
4,4,0.1674397552385926,0.06303582844217696,0.94609375,0.9803059895833334,1.0,0.2,minimal,0,minimal_1.0_0.2
5,5,0.17536514747771434,0.015646018271278688,0.95,0.9964192708333334,1.0,0.2,minimal,0,minimal_1.0_0.2
6,6,0.1876114374375902,0.01070826877927781,0.95234375,0.9972330729166666,1.0,0.2,minimal,0,minimal_1.0_0.2
7,7,0.3147129947319627,0.06415400193524572,0.9015625,0.97802734375,1.0,0.2,minimal,0,minimal_1.0_0.2
8,8,0.24937181621789933,0.024372109009997683,0.9359375,0.9933268229166666,1.0,0.2,minimal,0,minimal_1.0_0.2
9,9,0.11169884052287671,0.011646262237983743,0.96796875,0.9964192708333334,1.0,0.2,minimal,0,minimal_1.0_0.2
10,10,0.15372216950636358,0.011108085662006792,0.95859375,0.99609375,1.0,0.2,minimal,0,minimal_1.0_0.2
11,11,0.4546442016027868,0.009244596341773104,0.90703125,0.9970703125,1.0,0.2,minimal,0,minimal_1.0_0.2
12,12,0.1181633681524545,0.02632964987143775,0.9640625,0.9899088541666666,1.0,0.2,minimal,0,minimal_1.0_0.2
13,13,0.13708897154428995,0.007701608095089796,0.959375,0.99853515625,1.0,0.2,minimal,0,minimal_1.0_0.2
14,14,0.30092686230782417,0.0282502238280055,0.9328125,0.9908854166666666,1.0,0.2,minimal,0,minimal_1.0_0.2
15,0,0.8580531165003776,0.9512656386941671,0.60390625,0.54833984375,1.0,0.2,minimal,1,minimal_1.0_0.2
16,1,0.4733024504035711,0.6861081865305702,0.82109375,0.6915690104166666,1.0,0.2,minimal,1,minimal_1.0_0.2
17,2,0.33871861882507803,0.3471335459422941,0.8640625,0.86181640625,1.0,0.2,minimal,1,minimal_1.0_0.2
18,3,0.15415992187336086,0.1632874539742867,0.94921875,0.9391276041666666,1.0,0.2,minimal,1,minimal_1.0_0.2
19,4,0.15303569212555884,0.06776687681364517,0.94921875,0.9775390625,1.0,0.2,minimal,1,minimal_1.0_0.2
20,5,0.15829388706479222,0.04737557970020134,0.96015625,0.98486328125,1.0,0.2,minimal,1,minimal_1.0_0.2
21,6,0.34055904392153025,0.026899858959950507,0.91171875,0.9912109375,1.0,0.2,minimal,1,minimal_1.0_0.2
22,7,0.20573376039974392,0.03810313787986767,0.94453125,0.9866536458333334,1.0,0.2,minimal,1,minimal_1.0_0.2
23,8,0.17518691576697165,0.009053575908410494,0.959375,0.9977213541666666,1.0,0.2,minimal,1,minimal_1.0_0.2
24,9,0.14042604031055816,0.02424137552092513,0.96953125,0.9923502604166666,1.0,0.2,minimal,1,minimal_1.0_0.2
25,10,0.24307607112277765,0.009699008777981058,0.9484375,0.9969075520833334,1.0,0.2,minimal,1,minimal_1.0_0.2
26,11,0.1745666857503238,0.02591127462305091,0.95390625,0.9905598958333334,1.0,0.2,minimal,1,minimal_1.0_0.2
27,12,0.13055478193055023,0.015905876810923775,0.971875,0.99560546875,1.0,0.2,minimal,1,minimal_1.0_0.2
28,13,0.14846551261944113,0.001655230248047701,0.971875,0.99951171875,1.0,0.2,minimal,1,minimal_1.0_0.2
29,14,0.35548771703615784,0.02004219267280405,0.91796875,0.99267578125,1.0,0.2,minimal,1,minimal_1.0_0.2
30,0,0.8172449603676796,0.9661774709820747,0.62734375,0.5411783854166666,1.0,0.2,minimal,2,minimal_1.0_0.2
31,1,0.49229284562170506,0.6749790254980326,0.8,0.703125,1.0,0.2,minimal,2,minimal_1.0_0.2
32,2,0.2591175751760602,0.332137623646607,0.90625,0.8723958333333334,1.0,0.2,minimal,2,minimal_1.0_0.2
33,3,0.1848044558428228,0.16090682527283207,0.93046875,0.9415690104166666,1.0,0.2,minimal,2,minimal_1.0_0.2
34,4,0.10842870691558346,0.06349193288527506,0.97109375,0.97998046875,1.0,0.2,minimal,2,minimal_1.0_0.2
35,5,0.12015002889675089,0.02808895505889571,0.96015625,0.9903971354166666,1.0,0.2,minimal,2,minimal_1.0_0.2
36,6,0.28749935533851384,0.019458616219556763,0.9140625,0.9944661458333334,1.0,0.2,minimal,2,minimal_1.0_0.2
37,7,0.14200068283535075,0.03777670451851615,0.9609375,0.9869791666666666,1.0,0.2,minimal,2,minimal_1.0_0.2
38,8,0.12174257114675129,0.023010144197693688,0.97109375,0.99267578125,1.0,0.2,minimal,2,minimal_1.0_0.2
39,9,0.09808322747703642,0.010737427024745708,0.97890625,0.9969075520833334,1.0,0.2,minimal,2,minimal_1.0_0.2
40,10,0.109208995852714,0.00045947539897876294,0.9796875,1.0,1.0,0.2,minimal,2,minimal_1.0_0.2
41,11,0.117107943773226,0.00014555365653971344,0.97890625,1.0,1.0,0.2,minimal,2,minimal_1.0_0.2
42,12,0.12287216390263893,8.499298069608585e-05,0.97890625,1.0,1.0,0.2,minimal,2,minimal_1.0_0.2
43,13,0.12668086863435518,5.633703078444796e-05,0.97890625,1.0,1.0,0.2,minimal,2,minimal_1.0_0.2
44,14,0.12997969891057437,3.9785586362306447e-05,0.97890625,1.0,1.0,0.2,minimal,2,minimal_1.0_0.2
45,0,0.9210005193948746,0.9674394096558293,0.58671875,0.537109375,1.0,0.2,minimal,3,minimal_1.0_0.2
46,1,0.5596852526068687,0.7407828552337984,0.76328125,0.6676432291666666,1.0,0.2,minimal,3,minimal_1.0_0.2
47,2,0.3053112681955099,0.3968446603588139,0.89296875,0.8426106770833334,1.0,0.2,minimal,3,minimal_1.0_0.2
48,3,0.17754410449415445,0.18006236751292212,0.93828125,0.9285481770833334,1.0,0.2,minimal,3,minimal_1.0_0.2
49,4,0.16328446820261888,0.07812823882704834,0.9484375,0.9718424479166666,1.0,0.2,minimal,3,minimal_1.0_0.2
50,5,0.12598965906654486,0.04973447442504645,0.965625,0.98388671875,1.0,0.2,minimal,3,minimal_1.0_0.2
51,6,0.2578669307520613,0.028894072287585004,0.9234375,0.9903971354166666,1.0,0.2,minimal,3,minimal_1.0_0.2
52,7,0.1366869846737245,0.043318922621438105,0.95703125,0.9860026041666666,1.0,0.2,minimal,3,minimal_1.0_0.2
53,8,0.17085168218472974,0.022070964121212455,0.96640625,0.9931640625,1.0,0.2,minimal,3,minimal_1.0_0.2
54,9,0.116645217678888,0.010694282345866668,0.97265625,0.9964192708333334,1.0,0.2,minimal,3,minimal_1.0_0.2
55,10,0.14378741904365597,0.002687897683140742,0.97109375,0.99951171875,1.0,0.2,minimal,3,minimal_1.0_0.2
56,11,0.13999012593567386,0.00026557749727373903,0.97421875,1.0,1.0,0.2,minimal,3,minimal_1.0_0.2
57,12,0.1410546145070839,0.00010159095834675706,0.97421875,1.0,1.0,0.2,minimal,3,minimal_1.0_0.2
58,13,0.14469737492190687,6.292030051705903e-05,0.975,1.0,1.0,0.2,minimal,3,minimal_1.0_0.2
59,14,0.1512878786891406,3.624945948773236e-05,0.975,1.0,1.0,0.2,minimal,3,minimal_1.0_0.2
60,0,0.8876213237643242,0.9375819247215986,0.59765625,0.5445963541666666,1.0,0.2,minimal,4,minimal_1.0_0.2
61,1,0.5358104348182678,0.6534219542518258,0.78828125,0.7159830729166666,1.0,0.2,minimal,4,minimal_1.0_0.2
62,2,0.2603301625698805,0.3245652487579112,0.9046875,0.8759765625,1.0,0.2,minimal,4,minimal_1.0_0.2
63,3,0.22442299127578735,0.15243665201220816,0.915625,0.94482421875,1.0,0.2,minimal,4,minimal_1.0_0.2
64,4,0.12164507596753538,0.07916826615595103,0.9625,0.9734700520833334,1.0,0.2,minimal,4,minimal_1.0_0.2
65,5,0.1994338806718588,0.048144974941048226,0.94375,0.9835611979166666,1.0,0.2,minimal,4,minimal_1.0_0.2
66,6,0.1679662869981257,0.041887450561262085,0.96015625,0.9842122395833334,1.0,0.2,minimal,4,minimal_1.0_0.2
67,7,0.19089713084395044,0.02341173884883574,0.9625,0.99267578125,1.0,0.2,minimal,4,minimal_1.0_0.2
68,8,0.14211223266902379,0.048904024568325134,0.9671875,0.9840494791666666,1.0,0.2,minimal,4,minimal_1.0_0.2
69,9,0.14750193172949366,0.01869281853968611,0.96171875,0.9938151041666666,1.0,0.2,minimal,4,minimal_1.0_0.2
70,10,0.14139889182988555,0.02627806893497109,0.95078125,0.990234375,1.0,0.2,minimal,4,minimal_1.0_0.2
71,11,0.38333837278187277,0.019428341201376043,0.9328125,0.99365234375,1.0,0.2,minimal,4,minimal_1.0_0.2
72,12,0.10505059677525423,0.02285097856262534,0.97734375,0.9920247395833334,1.0,0.2,minimal,4,minimal_1.0_0.2
73,13,0.1076782748759797,0.0048186047831109136,0.978125,0.9986979166666666,1.0,0.2,minimal,4,minimal_1.0_0.2
74,14,0.1220389391613935,0.00033482829919743534,0.98046875,1.0,1.0,0.2,minimal,4,minimal_1.0_0.2
75,0,0.9040614336729049,0.9702823450788856,0.575,0.5211588541666666,1.0,0.2,minimal,5,minimal_1.0_0.2
76,1,0.6226008698344231,0.7861207976626853,0.721875,0.6334635416666666,1.0,0.2,minimal,5,minimal_1.0_0.2
77,2,0.34452952155843375,0.46782461724554497,0.871875,0.8092447916666666,1.0,0.2,minimal,5,minimal_1.0_0.2
78,3,0.19698963779956102,0.23734840661442527,0.92890625,0.91357421875,1.0,0.2,minimal,5,minimal_1.0_0.2
79,4,0.21283780122175813,0.1026945331201811,0.928125,0.96533203125,1.0,0.2,minimal,5,minimal_1.0_0.2
