,epoch,test_losses,train_losses,test_accuracies,train_accuracies,train_percentage,synth_percentage,transform,sim_num,category
0,0,0.9545505458489061,1.0351424020016566,0.5328125,0.49765625,0.8,0.2,minimal,0,minimal_0.8_0.2
1,1,0.9771089655347168,1.007536747935228,0.4859375,0.50546875,0.8,0.2,minimal,0,minimal_0.8_0.2
2,2,0.8959016657900065,0.9839031103299931,0.5671875,0.5248046875,0.8,0.2,minimal,0,minimal_0.8_0.2
3,3,0.8968495379202068,0.9622473495081068,0.57421875,0.5314453125,0.8,0.2,minimal,0,minimal_0.8_0.2
4,4,0.8790307583287358,0.9490263931220397,0.57890625,0.5421875,0.8,0.2,minimal,0,minimal_0.8_0.2
5,5,0.8493958194740117,0.9219818437704816,0.61015625,0.562109375,0.8,0.2,minimal,0,minimal_0.8_0.2
6,6,0.8192607876379043,0.860064356517978,0.6171875,0.596875,0.8,0.2,minimal,0,minimal_0.8_0.2
7,7,0.905455648386851,0.7578007112722844,0.60078125,0.6611328125,0.8,0.2,minimal,0,minimal_0.8_0.2
8,8,0.46655193975311704,0.597570994310081,0.80859375,0.75,0.8,0.2,minimal,0,minimal_0.8_0.2
9,9,0.48779756355288556,0.4177118861800409,0.8265625,0.833203125,0.8,0.2,minimal,0,minimal_0.8_0.2
10,0,1.0208940825890749,1.0313270205864682,0.5234375,0.509375,0.8,0.2,minimal,1,minimal_0.8_0.2
11,1,1.3319453268835786,0.9957197457319126,0.51640625,0.5146484375,0.8,0.2,minimal,1,minimal_0.8_0.2
12,2,1.0034057716373355,0.9779280520509929,0.5375,0.528125,0.8,0.2,minimal,1,minimal_0.8_0.2
13,3,0.8981941537000239,0.9753507214132696,0.5578125,0.5244140625,0.8,0.2,minimal,1,minimal_0.8_0.2
14,4,0.9344264298677445,0.9525611124699935,0.56640625,0.546875,0.8,0.2,minimal,1,minimal_0.8_0.2
15,5,0.8248708355240524,0.9328230386599898,0.6109375,0.5578125,0.8,0.2,minimal,1,minimal_0.8_0.2
16,6,0.7516089097596705,0.8801037820521742,0.70234375,0.59609375,0.8,0.2,minimal,1,minimal_0.8_0.2
17,7,0.7047744676237926,0.7881842640112154,0.71484375,0.65,0.8,0.2,minimal,1,minimal_0.8_0.2
18,8,0.4917590222728904,0.6141621133327135,0.8,0.744921875,0.8,0.2,minimal,1,minimal_0.8_0.2
19,9,0.3761686497782648,0.42413909329479793,0.865625,0.8349609375,0.8,0.2,minimal,1,minimal_0.8_0.2
20,0,1.1603252937318758,1.0380900674965232,0.4953125,0.49453125,0.8,0.2,minimal,2,minimal_0.8_0.2
21,1,0.9484811666421592,0.9993450071662664,0.54921875,0.5158203125,0.8,0.2,minimal,2,minimal_0.8_0.2
22,2,0.9497697722166777,0.9897484360495582,0.51875,0.5177734375,0.8,0.2,minimal,2,minimal_0.8_0.2
23,3,0.9505525254644454,0.9742459317669272,0.5515625,0.5337890625,0.8,0.2,minimal,2,minimal_0.8_0.2
24,4,0.9383866927586496,0.9600211412413046,0.51328125,0.542578125,0.8,0.2,minimal,2,minimal_0.8_0.2
25,5,0.8985415465198457,0.9442097735125572,0.5359375,0.5447265625,0.8,0.2,minimal,2,minimal_0.8_0.2
26,6,0.7800584750249981,0.8999862330034375,0.64765625,0.5736328125,0.8,0.2,minimal,2,minimal_0.8_0.2
27,7,0.6785293142194859,0.8248379620607011,0.71953125,0.6205078125,0.8,0.2,minimal,2,minimal_0.8_0.2
28,8,0.6049841709900647,0.6781553540553432,0.771875,0.704296875,0.8,0.2,minimal,2,minimal_0.8_0.2
29,9,0.9085413920576684,0.4665254067083879,0.625,0.8119140625,0.8,0.2,minimal,2,minimal_0.8_0.2
30,0,2.4436668088659643,1.0214680135482923,0.134375,0.5119140625,0.8,0.2,minimal,3,minimal_0.8_0.2
31,1,1.0986553996801376,1.0242051349952817,0.51796875,0.49453125,0.8,0.2,minimal,3,minimal_0.8_0.2
32,2,0.9488524032756687,1.0068415120476857,0.55625,0.50859375,0.8,0.2,minimal,3,minimal_0.8_0.2
33,3,0.989710698556155,0.9944701806874946,0.50546875,0.5130859375,0.8,0.2,minimal,3,minimal_0.8_0.2
34,4,0.9115431954152882,0.9850506683345884,0.55078125,0.5240234375,0.8,0.2,minimal,3,minimal_0.8_0.2
35,5,0.9540734941372648,0.9663654558826238,0.5328125,0.537109375,0.8,0.2,minimal,3,minimal_0.8_0.2
36,6,0.9244683340191842,0.9648450865643099,0.521875,0.540625,0.8,0.2,minimal,3,minimal_0.8_0.2
37,7,0.959607848408632,0.9442750893300399,0.534375,0.54921875,0.8,0.2,minimal,3,minimal_0.8_0.2
38,8,0.8482345744967461,0.9221578044816852,0.60703125,0.5560546875,0.8,0.2,minimal,3,minimal_0.8_0.2
39,9,0.8796145024709403,0.891084514989052,0.58671875,0.573828125,0.8,0.2,minimal,3,minimal_0.8_0.2
40,0,0.9772608364000916,1.0427199002355336,0.559375,0.485546875,0.8,0.2,minimal,4,minimal_0.8_0.2
41,1,0.9378552228212357,1.0375709248939529,0.546875,0.4849609375,0.8,0.2,minimal,4,minimal_0.8_0.2
42,2,0.9379346118308604,1.0039866404375062,0.5609375,0.51015625,0.8,0.2,minimal,4,minimal_0.8_0.2
43,3,0.9845925303874538,0.9789203853812068,0.54609375,0.52421875,0.8,0.2,minimal,4,minimal_0.8_0.2
44,4,0.9342577133327723,0.9677823073696346,0.54609375,0.5302734375,0.8,0.2,minimal,4,minimal_0.8_0.2
45,5,1.1889237614348531,0.9588021259987727,0.52734375,0.54296875,0.8,0.2,minimal,4,minimal_0.8_0.2
46,6,0.9518523279577493,0.9548179647419601,0.50859375,0.534765625,0.8,0.2,minimal,4,minimal_0.8_0.2
47,7,0.9013510288670659,0.9400213953806087,0.55859375,0.5517578125,0.8,0.2,minimal,4,minimal_0.8_0.2
48,8,0.9293793980963528,0.9076493977103383,0.55703125,0.5638671875,0.8,0.2,minimal,4,minimal_0.8_0.2
49,9,0.8150879053398967,0.8767048149136827,0.6140625,0.584375,0.8,0.2,minimal,4,minimal_0.8_0.2
