,epoch,test_losses,train_losses,test_accuracies,train_accuracies,train_percentage,synth_percentage,transform,sim_num,category
0,0,0.9856423115823418,1.0284397716633975,0.51484375,0.4986328125,0.6,0.4,basic,0,basic_0.6_0.4
1,1,0.8708720444701612,0.9446462411724497,0.553125,0.533984375,0.6,0.4,basic,0,basic_0.6_0.4
2,2,0.8201043502893299,0.8922388668521307,0.6046875,0.5607421875,0.6,0.4,basic,0,basic_0.6_0.4
3,3,0.7874261742865201,0.8143148198898416,0.63125,0.608984375,0.6,0.4,basic,0,basic_0.6_0.4
4,4,0.7090740312705748,0.7179431841534096,0.6984375,0.671875,0.6,0.4,basic,0,basic_0.6_0.4
5,5,0.6195165004231967,0.6140460893439013,0.7390625,0.7359375,0.6,0.4,basic,0,basic_0.6_0.4
6,6,0.5790167604955059,0.4936610286094947,0.778125,0.78984375,0.6,0.4,basic,0,basic_0.6_0.4
7,7,0.5253510607668431,0.3955195039992702,0.8109375,0.8427734375,0.6,0.4,basic,0,basic_0.6_0.4
8,8,0.49210548356099937,0.3047921568945185,0.8375,0.88359375,0.6,0.4,basic,0,basic_0.6_0.4
9,9,0.45708282801133465,0.24118843534388362,0.86171875,0.908203125,0.6,0.4,basic,0,basic_0.6_0.4
10,0,1.0057529427926055,0.9958605672116392,0.51640625,0.5111328125,0.6,0.4,basic,1,basic_0.6_0.4
11,1,0.8805239782202989,0.9035192617913708,0.575,0.5603515625,0.6,0.4,basic,1,basic_0.6_0.4
12,2,0.7935468893498182,0.8258335391088621,0.61640625,0.606640625,0.6,0.4,basic,1,basic_0.6_0.4
13,3,0.5963542053475976,0.7073833233618643,0.759375,0.6810546875,0.6,0.4,basic,1,basic_0.6_0.4
14,4,0.5289456962607801,0.5549382190336474,0.790625,0.7638671875,0.6,0.4,basic,1,basic_0.6_0.4
15,5,0.4476878334520734,0.43169255274806345,0.82578125,0.8201171875,0.6,0.4,basic,1,basic_0.6_0.4
16,6,0.5015702957140092,0.29668461530277457,0.825,0.8853515625,0.6,0.4,basic,1,basic_0.6_0.4
17,7,0.650164203399072,0.2225119330973257,0.8125,0.91796875,0.6,0.4,basic,1,basic_0.6_0.4
18,8,0.48451142400163005,0.1770237818758483,0.83046875,0.937890625,0.6,0.4,basic,1,basic_0.6_0.4
19,9,0.40049124087987453,0.11066415537800722,0.88828125,0.9625,0.6,0.4,basic,1,basic_0.6_0.4
20,0,0.8963625307194889,0.9862993084243499,0.5546875,0.52421875,0.6,0.4,basic,2,basic_0.6_0.4
21,1,0.7999200424179435,0.8904684958746657,0.62421875,0.5765625,0.6,0.4,basic,2,basic_0.6_0.4
22,2,0.6264026552205906,0.7619102034863318,0.721875,0.653515625,0.6,0.4,basic,2,basic_0.6_0.4
23,3,0.5071332268533297,0.596209039122914,0.77578125,0.741796875,0.6,0.4,basic,2,basic_0.6_0.4
