,epoch,test_losses,train_losses,test_accuracies,train_accuracies,train_percentage,synth_percentage,transform,sim_num,category
0,0,3.259042429069632,1.0479778959765098,0.5109375,0.496875,0.8,0.2,basic,0,basic_0.8_0.2
1,1,1.2084462616883684,1.0032142566749827,0.5046875,0.509765625,0.8,0.2,basic,0,basic_0.8_0.2
2,2,0.9291820047423244,0.9783851163694635,0.534375,0.52421875,0.8,0.2,basic,0,basic_0.8_0.2
3,3,0.9241344098933041,0.9748540245229378,0.5484375,0.5333984375,0.8,0.2,basic,0,basic_0.8_0.2
4,4,0.9113679395057261,0.984875891986303,0.565625,0.526171875,0.8,0.2,basic,0,basic_0.8_0.2
5,5,0.9280521186999977,0.9712690902641044,0.5515625,0.5388671875,0.8,0.2,basic,0,basic_0.8_0.2
6,6,0.9080968180671334,0.9618882007896901,0.5578125,0.534375,0.8,0.2,basic,0,basic_0.8_0.2
7,7,0.8990467544412241,0.9613300283206627,0.534375,0.5376953125,0.8,0.2,basic,0,basic_0.8_0.2
8,8,0.9022198224905879,0.9536087561631575,0.55546875,0.5376953125,0.8,0.2,basic,0,basic_0.8_0.2
9,9,0.8816223373636604,0.9477531117387116,0.55859375,0.5384765625,0.8,0.2,basic,0,basic_0.8_0.2
10,0,0.9565572746098041,1.0507351277861745,0.51171875,0.483203125,0.8,0.2,basic,1,basic_0.8_0.2
11,1,0.9570499751251191,1.0227074542781338,0.5078125,0.5013671875,0.8,0.2,basic,1,basic_0.8_0.2
12,2,1.0966929557034746,1.0026326895225792,0.50078125,0.50859375,0.8,0.2,basic,1,basic_0.8_0.2
13,3,0.9277429427020252,0.9964259391184896,0.55234375,0.5185546875,0.8,0.2,basic,1,basic_0.8_0.2
14,4,0.9968541329726577,0.984601631341502,0.515625,0.5240234375,0.8,0.2,basic,1,basic_0.8_0.2
15,5,0.9606869805604219,0.9795917463023216,0.51015625,0.5294921875,0.8,0.2,basic,1,basic_0.8_0.2
16,6,0.8996418526396155,0.9670983207877726,0.540625,0.525390625,0.8,0.2,basic,1,basic_0.8_0.2
17,7,0.9242843694519252,0.9642563610337674,0.51875,0.526171875,0.8,0.2,basic,1,basic_0.8_0.2
18,8,0.9619312465190888,0.9488523783860728,0.55625,0.53515625,0.8,0.2,basic,1,basic_0.8_0.2
19,9,0.8617152528837323,0.9310102906310931,0.571875,0.5453125,0.8,0.2,basic,1,basic_0.8_0.2
20,0,1.0542060265317559,1.0309045999543742,0.36640625,0.492578125,0.8,0.2,basic,2,basic_0.8_0.2
21,1,0.9661906252615153,1.021051111863926,0.5015625,0.5046875,0.8,0.2,basic,2,basic_0.8_0.2
22,2,0.9536609320901335,0.9998776759719477,0.53203125,0.5216796875,0.8,0.2,basic,2,basic_0.8_0.2
23,3,0.9972766825929285,0.9809595362748951,0.509375,0.525390625,0.8,0.2,basic,2,basic_0.8_0.2
24,4,0.9546818246133626,0.9813069596886634,0.52890625,0.5228515625,0.8,0.2,basic,2,basic_0.8_0.2
25,5,1.0645203121006488,0.9605535457609221,0.46171875,0.5349609375,0.8,0.2,basic,2,basic_0.8_0.2
26,6,0.9201037377119065,0.9557671727146954,0.52265625,0.5345703125,0.8,0.2,basic,2,basic_0.8_0.2
27,7,0.8906336359679699,0.9174558475380763,0.57890625,0.55703125,0.8,0.2,basic,2,basic_0.8_0.2
28,8,0.7958458604989573,0.913610080932267,0.63125,0.5611328125,0.8,0.2,basic,2,basic_0.8_0.2
